date,open,high,low,close,volume,adjclose,dividends,splits,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2014-03-06,19.02821350097656,19.087142944335938,18.860713958740234,18.95535659790039,185488800,16.717472076416016,0.0,0.0,-0.3024313384956789,-0.3024447073541214,16.816356678009033,16.14023614719214,16.658632723135074,0.0986734957401875,-133.4948462426115,-131.76002052799564,17.256905829839337,16.14408980614699,17425.841111111113,6.619354838709677,236.09896774193547,71.58999633789062,"4,679.80",628.56,189.49,84.88,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-07,18.967500686645508,18.999286651611328,18.787500381469727,18.944286346435547,220729600,16.70771026611328,0.0,0.0,-0.0584017051204921,-0.0583928614213524,16.793515758514403,16.143969529553463,16.665176395532168,0.0981969156229983,-134.26284537827485,-132.4208779319545,17.2194504264238,16.238020467436062,17429.405222222224,6.603225806451613,236.11316129032252,71.5,"4,675.17",626.66,189.2,84.85,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-10,18.8700008392334,19.04750061035156,18.869285583496094,18.961429595947266,178584000,16.722827911376953,0.0,0.0,0.0904929813571264,0.0904830465867867,16.772492656707765,16.14775291766996,16.672863264311474,0.0966292016037427,-151.3608310063971,-139.70617420909448,17.20710450867191,16.285769255366176,17440.097555555556,6.554838709677419,236.15574193548383,71.02999877929688,"4,657.37",624.17,188.6,84.41,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-11,19.123214721679688,19.24071311950684,19.02107048034668,19.14607048034668,279224400,16.885671615600586,0.0,0.0,0.9737709040613662,0.9737809004949805,16.75708715438843,16.15254459752665,16.70123771115002,0.0967940260413659,-184.96651172666552,-156.8633960371125,17.2205115622928,16.29472548299529,17443.661666666667,6.538709677419355,236.16993548387097,70.30000305175781,"4,654.32",624.42,189.3,84.37,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-12,19.089643478393555,19.191070556640625,19.0,19.16464233398437,199326400,16.90205192565918,0.0,0.0,0.0970008632150243,0.0970071574971198,16.744395275115966,16.157380128675893,16.728012939751242,0.0512266462596324,-182.9844490705908,-173.10393060121783,17.222778165173782,16.2945060374019,17447.225777777778,6.52258064516129,236.18412903225808,70.45999908447266,"4,612.27",616.39,186.38,83.41,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-13,19.194286346435547,19.273571014404297,18.898571014404297,18.95178604125977,257742800,16.714326858520508,0.0,0.0,-1.1106718769656077,-1.1106643617257217,16.73143678665161,16.16095030002105,16.726188128920477,0.0511601228677758,-197.8340247673208,-188.5949951881924,17.211242617965446,16.28944250166346,17450.789888888892,6.506451612903226,236.1983225806452,69.80999755859375,"4,617.14",616.97,185.18,83.08,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-14,18.88535690307617,18.960357666015625,18.678571701049805,18.73892974853516,237199200,16.526599884033203,0.0,0.0,-1.123146347585402,-1.1231500740432554,16.710653400421144,16.163279278263165,16.699576362935506,0.0527526827159334,-219.68089711062723,-200.16645698284628,17.150006018151377,16.288502778540515,17454.354000000003,6.490322580645161,236.21251612903225,69.48999786376953,"4,652.57",621.02,187.44,83.88,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-17,18.8464298248291,18.927499771118164,18.780357360839844,18.812143325805664,199544800,16.591169357299805,0.0,0.0,0.3907030884527041,0.39070028753454,16.6961021232605,16.165987443320358,16.685122095517414,0.0527913090056401,-212.1665745494581,-209.89383214246868,17.078857434104588,16.30531748502383,17465.046333333335,6.441935483870968,236.2550967741936,69.48999786376953,"4,679.55",622.75,190.19,84.33,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-18,18.78214263916016,18.99892807006836,18.757143020629883,18.97857093811035,209647200,16.737953186035156,0.0,0.0,0.8846818218548824,0.8847105684613554,16.69209505081177,16.169584712142463,16.692166240919782,0.0532405123646313,-200.7086840373049,-210.8520518991301,16.9757583518157,16.362461672293186,17468.610444444446,6.425806451612903,236.26929032258064,69.75,"4,642.86",618.46,189.24,84.02,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-19,19.009286880493164,19.15142822265625,18.89285659790039,18.97357177734375,224756000,16.733531951904297,0.0,0.0,-0.0263410811219833,-0.0264144252389741,16.686152324676513,16.173109382390976,16.69768166905105,0.0517367693785764,-305.47941868714395,-239.4515590913023,16.943432199442867,16.37554191402149,17472.174555555557,6.409677419354839,236.28348387096773,70.62999725341797,"4,656.97",619.94,190.56,85.15,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-20,18.92464256286621,19.023929595947266,18.83392906188965,18.882143020629883,208398400,16.65290069580078,0.0,0.0,-0.4818742500715789,-0.4818543768002281,16.681032886505125,16.1760894526606,16.69171087261768,0.0517745879488948,-335.4823475717016,-280.5568167653835,16.937625646668668,16.37363133422733,17475.738666666668,6.393548387096774,236.29767741935484,70.31999969482422,"4,641.65",617.16,189.45,85.15,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-21,18.997499465942383,19.0625,18.79750061035156,19.03107070922852,374046400,16.78424835205078,0.0,0.0,0.7887223840848945,0.7887374016655402,16.676398639678954,16.17984351994079,16.70404920320876,0.0520023297163092,-318.3740395126157,-319.7786019238204,16.95009411480568,16.385164178346173,17479.30277777778,6.37741935483871,236.31187096774192,69.98999786376953,"4,625.47",611.34,188.63,84.93,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-24,19.229286193847656,19.303571701049805,19.10928535461425,19.256786346435547,355700800,16.983318328857422,0.0,0.0,1.186037510215221,1.1860523785821808,16.680091762542723,16.184772813247026,16.741285086628583,0.0515078017205678,-271.24053955078125,-308.3656422116996,17.000295238965677,16.37162725401528,17489.99511111111,6.329032258064516,236.3544516129032,69.72000122070312,"4,629.97",609.46,190.19,84.89,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-25,19.33928680419922,19.491071701049805,19.27107048034668,19.46392822265625,282293200,17.16600227355957,0.0,0.0,1.0756824762665929,1.075666964280697,16.689680461883544,16.190755919712345,16.79791404488605,0.0495764187742221,-186.1623910757212,-258.59232337970604,17.08190512855927,16.36224140922149,17493.559222222222,6.312903225806452,236.36864516129032,70.26000213623047,"4,621.04",603.72,187.56,84.03,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-26,19.51857185363769,19.60714340209961,19.2450008392334,19.277856826782227,299768000,17.00189971923828,0.0,0.0,-0.9559806928255864,-0.9559742082409728,16.69423990249634,16.195671942739775,16.82511213479968,0.0490259663981305,-180.564621979751,-212.6558508687512,17.07737331599956,16.437422750284618,17497.123333333337,6.296774193548387,236.3828387096774,70.83999633789062,"4,618.67",600.19,186.44,83.57,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-27,19.28642845153809,19.33928680419922,19.11142921447754,19.19499969482422,222031600,16.928823471069336,0.0,0.0,-0.4298046857724169,-0.429812252605255,16.690662517547608,16.20008851821164,16.83894031296897,0.0492386253683471,-188.43436947327555,-185.05379417624923,17.094720146136886,16.450912216228836,17500.687444444447,6.280645161290323,236.3970322580645,69.94999694824219,"4,647.56",604.15,187.4,83.83,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-28,19.2257137298584,19.24785614013672,19.08035659790039,19.17357063293457,200564000,16.909923553466797,0.0,0.0,-0.1116387717131739,-0.1116434206714811,16.679837551116943,16.204339027404785,16.848404745035346,0.0464721827791835,-190.4697446178305,-186.4895786902857,17.10290829003431,16.47617419897936,17504.25155555556,6.264516129032258,236.4112258064516,69.88999938964844,"4,684.42",608.5,189.02,84.73,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-03-31,19.258214950561523,19.31464385986328,19.140356063842773,19.16928672790528,168669200,16.906143188476562,0.0,0.0,-0.0223427608310955,-0.0223558963958758,16.67088441848755,16.20851643312545,16.856103204160842,0.0464709646534047,-190.87686072808464,-189.9269916063969,17.110930586254163,16.496436547840077,17514.94388888889,6.216129032258065,236.4538064516129,71.19000244140625,"4,707.21",615.76,191.87,85.07,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-01,19.205713272094727,19.352500915527344,19.17035675048828,19.34464263916016,200760000,17.06079864501953,0.0,0.0,0.9147753578103268,0.9147885169243252,16.673528270721434,16.21355952313666,16.883395929608668,0.0472839676258933,-174.22166260303715,-185.1894226496508,17.145857127500264,16.49429885547093,17518.508,6.2,236.468,71.26000213623047,"4,718.30",619.16,191.76,85.16,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-02,19.37071418762207,19.40999984741211,19.295000076293945,19.376785278320312,180420800,17.089153289794922,0.0,0.0,0.1661578337719627,0.1661976403646736,16.671479167938234,16.218710074705236,16.91083024430017,0.044481280790645,-171.16808636941576,-178.75553656684585,17.182136680452412,16.490115974576884,17521.64778021978,6.203333333333333,236.483,71.44999694824219,"4,704.75",616.56,190.38,85.04,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-03,19.335357666015625,19.375,19.20142936706543,19.24250030517578,162344000,16.970718383789062,0.0,0.0,-0.6930198751532668,-0.6930413929669976,16.665533504486085,16.223107784115083,16.918815329565355,0.0434228780568903,-210.16751001357585,-185.1857529953429,17.19505125582144,16.50252602994516,17524.787560439563,6.206666666666667,236.498,70.75,"4,662.05",606.33,185.97,84.0,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-04,19.278928756713867,19.28571319580078,18.94928550720215,18.99357032775879,275251200,16.751178741455078,0.0,0.0,-1.293646737529408,-1.2936378847915764,16.652272510528565,16.22617796409962,16.896463784483984,0.0439639217438525,-235.9956916379629,-205.77709600698483,17.194027088985465,16.507897044315314,17527.927340659342,6.21,236.513,70.29000091552734,"4,639.63",595.33,184.56,82.85,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-07,18.85785675048828,18.96071434020996,18.63892936706543,18.695356369018555,289850400,16.488170623779297,0.0,0.0,-1.570078471788949,-1.570087226309036,16.640082454681398,16.227692372537074,16.842024696390027,0.0466113430897688,-222.136703813657,-222.76663515506527,17.21521652358617,16.463241880954847,17537.346681318682,6.22,236.558,69.69000244140625,"4,672.54",600.01,186.28,82.98,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-08,18.756786346435547,18.790000915527344,18.52499961853028,18.694286346435547,243888400,16.487224578857422,0.0,0.0,-0.005723467164187,-0.0057377191409635,16.625099391937255,16.22918393694121,16.794718014052346,0.045405930244456,-188.30908337813185,-215.4804929432506,17.225911033391842,16.412702667474857,17540.48646153846,6.223333333333334,236.573,70.63999938964844,"4,694.41",608.13,189.27,83.68,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-09,18.665714263916016,18.94607162475586,18.64357185363769,18.940000534057617,206169600,16.70393180847168,0.0,0.0,1.314381212893534,1.3143948429753085,16.642003574371337,16.231896781921385,16.78261318664159,0.0461921423826572,-168.28334993081933,-192.9097123742027,17.21716887496398,16.40163281418397,17543.626241758244,6.226666666666667,236.588,70.36000061035156,"4,641.30",592.54,184.27,81.81,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-10,18.952856063842773,19.00857162475586,18.684642791748047,18.695714950561523,239652000,16.488487243652344,0.0,0.0,-1.2897865713193737,-1.2897835509006916,16.658199520111083,16.233354682272132,16.743396394243025,0.0437654749425585,-188.19240158278328,-181.5949449639115,17.228824655150547,16.367393072510588,17546.766021978023,6.23,236.603,70.27999877929688,"4,597.36",585.42,182.1,80.84,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-11,18.53571319580078,18.67250061035156,18.46928596496582,18.5575008392334,271717600,16.366586685180664,0.0,0.0,-0.7392822991450942,-0.7393071096841175,16.672564945220948,16.234107405452406,16.69315509970138,0.044286920651392,-184.7946158423642,-180.4234557853223,17.247196354917378,16.3330200528585,17549.905802197805,6.233333333333333,236.618,69.80000305175781,"4,626.52",589.57,183.72,81.51,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-14,18.63928604125977,18.648571014404297,18.47178649902344,18.63142967224121,205674000,16.431795120239258,0.0,0.0,0.3983770964003819,0.3984241571740599,16.68772096633911,16.235218010591655,16.658307102439764,0.0443843223120126,-179.06380696152138,-184.0169414622229,17.25896166753141,16.305317316538414,17559.325142857146,6.243333333333333,236.663,70.08000183105469,"4,651.51",589.35,184.59,82.2,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-15,18.58107185363769,18.6299991607666,18.26178550720215,18.498571395874023,266490000,16.31461524963379,0.0,0.0,-0.7130868575541016,-0.7131288440977213,16.699951038360595,16.235661570586306,16.612481522065636,0.044283608457675,-169.58247161521274,-177.81363147303276,17.281624580333858,16.240320610095832,17562.464923076925,6.246666666666667,236.678,69.5,"4,706.37",597.29,186.37,82.98,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-16,18.501785278320312,18.6103572845459,18.36214256286621,18.53607177734375,214765600,16.347688674926758,0.0,0.0,0.2027204191459297,0.2027226801668558,16.708296279907227,16.236283943388198,16.577175809113786,0.0442781582371222,-166.7020490203407,-171.7827758656916,17.29423044030228,16.189130422429656,17565.604703296704,6.25,236.693,70.62999725341797,"4,709.85",598.29,185.96,83.02,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-17,18.571428298950195,18.84857177734375,18.542856216430664,18.74785614013672,284334400,16.534469604492188,0.0,0.0,1.1425525609575438,1.1425525239656895,16.717997550964355,16.237931377979933,16.571481648497574,0.0458616392524388,-150.43497039011953,-162.239830341891,17.29481501237586,16.176702741225217,17568.744483516486,6.253333333333333,236.708,71.13999938964844,"4,717.30",599.78,186.79,83.04,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-21,18.762142181396484,19.0049991607666,18.71285629272461,18.97035789489746,182548800,16.730709075927734,0.0,0.0,1.1868117244850929,1.1868507193132594,16.72975257873535,16.240638947748877,16.59271197215493,0.0474540437469862,-133.3441307652057,-150.16038339188864,17.291672964143874,16.174490861844898,17581.303604395605,6.266666666666667,236.768,70.80000305175781,"4,728.69",604.96,187.72,83.59,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-22,18.868213653564453,18.99392890930176,18.803571701049805,18.98928642272949,202563200,16.747392654418945,0.0,0.0,0.0997794977664723,0.0997182989405764,16.737324447631835,16.243408093686963,16.613336063123466,0.0474557898280914,-131.89112866385935,-138.55674327306153,17.26745261912438,16.175118639420543,17584.443384615384,6.27,236.783,71.30000305175781,"4,709.36",603.19,185.9,83.67,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-23,18.895000457763672,18.968929290771484,18.730356216430664,18.741071701049805,394940000,16.528493881225586,0.0,0.0,-1.3071303268277767,-1.307061807830734,16.734653549194334,16.244957472967066,16.602023772203747,0.04813286754268,-155.70149662894397,-140.31225201933634,17.199516953018097,16.179303466293426,17587.583164835167,6.273333333333333,236.798,71.30000305175781,"4,720.74",605.61,187.79,83.62,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-24,20.29321479797364,20.35714340209961,20.02607154846192,20.27750015258789,759911600,17.883525848388672,0.0,0.0,8.198188855187084,8.198157538735229,16.754692459106444,16.253814599320695,16.77289071569507,0.0956837208394896,-18.05226972130158,-101.88163167136832,17.462642638879746,16.00434039334682,17590.722945054946,6.276666666666666,236.813,71.33000183105469,"4,700.76",596.78,185.26,82.74,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-25,20.161785125732425,20.42821311950684,20.141429901123047,20.42642974853516,390275200,18.014869689941406,0.0,0.0,0.7344573780129426,0.7344404155323225,16.777383499145508,16.263282637442313,16.938487912261248,0.0948393779917435,-11.397372146585058,-61.717046165610206,17.7134733318373,15.86211432227647,17593.862725274725,6.28,236.828,70.97000122070312,"4,730.92",596.13,186.65,82.43,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-28,20.457143783569336,21.27678680419922,20.448213577270508,21.217500686645508,669485600,18.712549209594727,0.0,0.0,3.872781234161016,3.872798036628988,16.808667221069335,16.276380319646336,17.17502941857238,0.1002825940058731,14.95069679875551,-4.832981689710376,18.14262700868445,15.613223211042111,17603.282065934065,6.29,236.873,70.23999786376953,"4,724.52",599.25,187.98,83.08,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-29,21.20499992370605,21.28499984741211,21.05392837524414,21.15464210510254,337377600,18.65711212158203,0.0,0.0,-0.2962581807881448,-0.2962562042817307,16.839119300842285,16.289043786677908,17.372640445640332,0.1005457910290491,13.076367398827156,5.543230683665869,18.459947749823726,15.47099936321338,17606.421846153848,6.293333333333333,236.888,71.63999938964844,"4,747.25",600.61,188.69,83.34,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-04-30,21.165714263916016,21.4082145690918,21.064285278320312,21.074642181396484,456640800,18.58655548095703,0.0,0.0,-0.3781672283019066,-0.3781755727532032,16.866900367736818,16.301199933208487,17.53449578368256,0.1007189156958316,10.321859077917235,12.782974425166636,18.703170143027982,15.380352653602872,17609.561626373626,6.296666666666667,236.903,70.75,"4,736.79",603.01,188.56,83.47,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
2014-05-01,21.14285659790039,21.24285697937012,20.9414291381836,21.124286651611328,244048000,18.630340576171875,0.0,0.0,0.2355649495139111,0.2355740161737118,16.90098735809326,16.313458568171452,17.680608422681136,0.1006474848976087,11.713439639677867,11.703888705474084,18.92605186550621,15.31158965976235,17612.70140659341,6.3,236.918,72.16000366210938,"4,745.39",604.42,188.2,83.47,45646,0.046900000000000004,27699,17947,2932,1422,4354,13593,85,-310,13818,3595,10223,0.0708,24493,24627,-0.0703,0.42,0.41,0.1528,12052,0.49,0.109,0.1474,0.3932,0.2978,0.22399999999999998,0.264,0.2602,15790,0.34590000000000004,1887,13903,0.3046
