date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2013-08-20,79.72000122070312,80.0999984741211,79.27999877929688,79.52999877929688,5172500,59.18771362304688,0.0,-0.0753832910596385,-0.0753570863901598,60.33974838256836,60.33974838256836,60.02820689186047,0.0,-594.9778542239156,0.0,0.0,0.0,17083.284195652173,7.2,233.50993548387092,63.5,"4,313.36",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-08-21,79.5,80.12000274658203,79.05000305175781,79.37999725341797,7390900,59.07606887817383,0.0,-0.1886099939409913,-0.1886282440036191,60.2607684135437,60.2607684135437,59.90125515670225,0.0,-596.237112580308,-594.9521407450452,0.0,0.0,17085.873119565218,7.2,233.5127741935484,63.0,"4,347.48",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-08-22,79.30000305175781,80.05000305175781,78.87000274658203,79.7699966430664,6274400,59.366329193115234,0.0,0.4913068822657962,0.4913331581693159,60.20815434175379,60.20815434175379,59.82993169489065,0.0,-552.5121897450528,-581.2423855164255,0.0,0.0,17088.46204347826,7.2,233.5156129032258,64.54000091552734,"4,370.13",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-08-23,79.87000274658203,80.06999969482422,79.58999633789062,80.01000213623047,5219600,59.5449333190918,0.0,0.3008718857516967,0.3008508836643386,60.17130872938368,60.17130872938368,59.7919319114508,0.0,-547.4525810272238,-565.4006277841949,0.0,0.0,17091.050967391304,7.2,233.5184516129032,64.54000091552734,"4,328.83",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-08-26,79.91999816894531,79.9800033569336,78.52999877929688,78.54000091552734,6385400,58.450931549072266,0.0,-1.837271817841224,-1.8372709633529216,60.08076256199887,60.08076256199887,59.61313186313367,0.0,-518.8385782919237,-539.6011163547334,0.0,0.0,17098.817739130434,7.2,233.5269677419355,64.41999816894531,"4,277.09",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-08-27,77.87000274658203,78.36000061035156,77.33000183105469,77.97000122070312,7052200,58.02671813964844,0.0,-0.7257444463710572,-0.7257598778689811,59.97806034088135,59.97806034088135,59.40161003333564,0.0,-380.735401446124,-482.3421869217571,61.78249222557686,58.17362845618584,17101.40666304348,7.2,233.5298064516129,62.04999923706055,"4,263.43",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-08-28,77.86000061035156,77.86000061035156,76.8499984741211,76.8499984741211,9008500,57.19319534301758,0.0,-1.4364534167592646,-1.4364465600568366,59.84544772193546,59.84544772193546,59.10715474129324,0.0,-377.2899536525184,-425.62131113018864,62.04271100158736,57.65665575866655,17103.99558695652,7.2,233.5326451612904,63.58000183105469,"4,290.96",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-08-29,76.76000213623047,77.83999633789062,76.41999816894531,77.30999755859375,5961000,57.53553771972656,0.0,0.5985674607756231,0.5985718662085304,59.74045181274414,59.74045181274414,58.89760580508435,0.0,-339.03880581477694,-365.6880536378064,62.06633411824837,57.31078837931022,17106.584510869565,7.2,233.5354838709677,62.29999923706055,"4,281.76",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-08-30,77.52999877929688,78.06999969482422,73.61000061035156,77.88999938964844,9039100,57.96717071533203,0.0,0.7502287535517072,0.7502024187348022,59.66335263459579,59.66335263459579,58.77354779311738,0.0,-186.6686756805231,-300.9991450492728,62.02628179924599,57.09780648810752,17109.17343478261,7.2,233.5383225806452,62.95000076293945,"4,290.52",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-03,78.2699966430664,78.41999816894531,77.44000244140625,77.75,6743800,57.86298370361328,0.0,-0.179739877706353,-0.1797345125405525,59.58833726247152,59.58833726247152,58.65213924785017,0.0,-192.74198820011617,-239.4831565651388,61.95301021106327,56.89943729870236,17119.52913043478,7.2,233.5523333333333,62.95000076293945,"4,326.26",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-04,77.5199966430664,77.75,77.12000274658203,77.48999786376953,6031300,57.66948699951172,0.0,-0.3344078922578375,-0.3344049886758293,59.51158325195313,59.51158325195313,58.52111894807171,0.0,-213.3937216323429,-197.6014618376608,61.820088237527365,56.71606593727733,17122.118054347826,7.2,233.5565,62.95000076293945,"4,326.74",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-05,77.58000183105469,77.62999725341797,76.83000183105469,77.13999938964844,7163200,57.40901947021485,0.0,-0.4516692266999467,-0.4516557071143734,59.43071541419396,59.43071541419396,58.3728390176908,0.0,-235.82204749768167,-213.9859191100469,61.63356123443399,56.543878264467374,17124.70697826087,7.2,233.5606666666667,64.01000213623047,"4,326.52",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-06,77.12000274658203,77.61000061035156,76.4000015258789,77.1500015258789,6977400,57.41646957397461,0.0,0.0129662124832785,0.0129772356826762,59.35611371640806,59.35611371640806,58.24532309186197,0.0,-248.74847500055668,-232.65474804352712,61.35577613810435,56.44806678792104,17127.29590217391,7.2,233.56483333333333,64.33000183105469,"4,369.61",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-09,77.37000274658203,78.19999694824219,77.37000274658203,78.16000366210938,6089300,58.16813278198242,0.0,1.30914078581279,1.3091421565712524,59.31368582589285,59.31368582589285,58.2350310505447,0.0,-237.20219295212937,-240.59090515012247,61.08303569772737,56.4618224718283,17135.062673913042,7.2,233.5773333333333,63.97999954223633,"4,378.42",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-10,78.5,78.63999938964844,77.77999877929688,77.94999694824219,6650200,58.0118293762207,0.0,-0.2686882088376863,-0.2687096839562586,59.26879422418003,59.26879422418003,58.205270827301504,0.0,-239.603166139094,-241.8512780305933,60.772351071108886,56.49937897039501,17137.651597826087,7.2,233.5815,63.97999954223633,"4,402.92",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-11,77.26000213623047,78.2699966430664,77.25,78.2699966430664,7049800,58.24997329711914,0.0,0.4105191883928993,0.4105092417513889,59.234833526611325,59.234833526611325,58.21123115661052,0.0,-237.77135433582333,-238.19223780901555,60.39849551647765,56.62094303637879,17140.24052173913,7.2,233.58566666666667,63.97999954223633,"4,385.52",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-12,78.4000015258789,78.80000305175781,78.16999816894531,78.26000213623047,6944900,58.24253463745117,0.0,-0.0127692695344183,-0.0127702370437576,59.20282388502552,59.20282388502552,58.21540495405594,0.0392519202986626,-237.8865038826065,-238.420341452508,60.04867816065285,56.74823651219871,17142.829445652173,7.2,233.58983333333333,64.9000015258789,"4,415.67",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-13,78.44000244140625,79.18000030517578,78.41000366210938,79.05000305175781,4894100,58.83046340942383,0.0,1.009456802917219,1.0094491519512472,59.19118762016296,59.19118762016296,58.29741274810499,0.0366769976099545,-232.01775240768976,-235.8918702087065,59.854972117920006,56.83551784179679,17145.418369565217,7.2,233.594,64.55000305175781,"4,448.16",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-16,79.72000122070312,80.20999908447266,79.70999908447266,80.16000366210938,7512800,59.656551361083984,0.0,1.4041752909545124,1.4041839954771262,59.20528955170602,59.20528955170602,58.47863122983552,0.0394776368122429,-211.415946594226,-227.10673429484075,59.89694198727528,56.81289726138195,17153.185141304348,7.2,233.6065,64.80000305175781,"4,465.19",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-17,79.95999908447266,80.25,79.63999938964844,79.83000183105469,5457700,59.41095733642578,0.0,-0.4116789121488939,-0.4116798893916806,59.211338604197785,59.211338604197785,58.602941377380894,0.039599171860394,-213.8410328178896,-219.0915772732684,59.92916110212811,56.798538940596494,17155.774065217392,7.2,233.61066666666667,65.02999877929688,"4,524.54",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-18,79.05999755859375,80.4800033569336,78.52999877929688,80.30000305175781,10372100,59.76073455810547,0.0,0.5887526117033026,0.5887419381226389,59.22703563145229,59.22703563145229,58.75731380147751,0.039849848866743,-201.59040051528933,-208.9491266424683,60.04011891651014,56.744883219720336,17158.362989130434,7.2,233.6148333333333,66.94999694824219,"4,513.23",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-19,80.5,80.52999877929688,79.77999877929688,80.12000274658203,8157300,59.62678146362305,0.0,-0.2241597737670853,-0.2241490093335074,59.23813968234592,59.23813968234592,58.87324282309692,0.0397377595328561,-202.0696943169816,-205.83370921672017,60.1328724903197,56.70720090445569,17160.95191304348,7.2,233.619,66.48999786376953,"4,484.97",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-20,80.08999633789062,80.18000030517578,79.38999938964844,79.38999938964844,11146100,59.08351516723633,0.0,-0.9111374586975196,-0.911111220581562,59.23396064139701,59.23396064139701,58.90127913564884,0.0404452542392126,-419.2856628248729,-274.3152525523813,60.090270979858445,56.72152101232905,17163.540836956523,7.2,233.6231666666667,66.75,"4,452.07",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-23,79.19999694824219,79.58000183105469,78.66999816894531,79.27999877929688,6304900,59.00163269042969,0.0,-0.1385572631279141,-0.1385876865566793,59.2278467479505,59.2278467479505,58.914659609619626,0.0400701522153062,-421.2682907004454,-347.5412159474333,60.00218103134411,56.75528089797719,17171.307608695653,7.2,233.63566666666668,66.48999786376953,"4,441.98",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-24,78.97000122070312,79.4800033569336,78.58999633789062,78.62000274658203,7692100,58.51046752929688,0.0,-0.832487440561358,-0.8324602875141807,59.209452409010666,59.209452409010666,58.86076733224326,0.0407319047642261,-433.1609175230498,-424.5716236827894,60.005933405031946,56.75748212231181,17173.896532608695,7.2,233.6398333333333,65.58000183105469,"4,417.25",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-25,78.83999633789062,79.0,77.70999908447266,77.72000122070312,7589300,57.84064865112305,0.0,-1.144748784580818,-1.1447846965817576,59.17523231506348,59.17523231506348,58.7247515080939,0.041944558704022,-449.37930308297945,-434.6028371021582,60.0072880722792,56.737520506212014,17176.48545652174,7.2,233.644,66.79000091552734,"4,439.98",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-26,77.91000366210938,78.13999938964844,77.62000274658203,78.05000305175781,4632600,58.08625793457031,0.0,0.4246034815639898,0.4246309285511396,59.14867196431974,59.14867196431974,58.63961903162409,0.0421900082769332,-584.2606462657822,-488.9336222906038,59.962678168379725,56.87143666926676,17179.074380434784,7.2,233.64816666666667,66.79000091552734,"4,419.07",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
2013-09-27,77.75,77.75,76.7699966430664,77.20999908447266,6551300,57.46112823486328,0.0,-1.076238224780235,-1.0762092824281977,59.10849235171364,59.10849235171364,58.48248692538932,0.0424659943284508,-513.5334424985441,-515.7244639491018,59.96822251614995,56.85845137301021,17181.663304347825,7.2,233.65233333333333,66.4000015258789,"4,381.86",555.44,163.58,76.01,21099,-0.048499999999999995,10474,10625,6323,0,6323,4302,185,-196,4313,885,3428,-0.155,2909,2909.0,-0.0036,1.24,1.18,-0.15109999999999998,2361,0.81,0.602,0.0712,0.5036,0.2039,0.1625,0.1119,0.2052,5253,0.249,755,4498,0.2132
