symbol,date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower
KO,2018-09-18,46.38999938964844,46.529998779296875,45.93000030517578,45.93000030517578,9847400,39.294044494628906,0.0,0.0,0.0,39.294044494628906,39.294044494628906,39.294044494628906,0.0,0.0,0.0,0.0,0.0
KO,2018-09-19,46.0,46.11000061035156,45.869998931884766,45.959999084472656,7119000,39.319705963134766,0.0,0.06531412823329585,0.0653062540033611,39.306875228881836,39.306875228881836,39.29746602376302,0.0,0.0,0.0,0.0,0.0
KO,2018-09-20,46.220001220703125,46.68000030517578,46.150001525878906,46.63999938964844,9736700,39.901466369628906,0.0,1.479548126025776,1.4795644887059645,39.505072275797524,39.505072275797524,39.37799940321181,0.0,0.0,0.0,0.0,0.0
KO,2018-09-21,46.63999938964844,46.689998626708984,46.380001068115234,46.58000183105469,19240300,39.85013198852539,0.0,-0.12863970707311934,-0.12865286861384329,39.59133720397949,39.59133720397949,39.44095041458695,0.0,0.0,0.0,0.0,0.0
KO,2018-09-24,46.4900016784668,46.529998779296875,45.84000015258789,46.06999969482422,10778900,39.413814544677734,0.0,-1.0948950540625613,-1.0948958562377986,39.55583267211914,39.55583267211914,39.43733229859905,0.0,0.0,0.0,0.0,0.0
KO,2018-09-25,46.060001373291016,46.18000030517578,45.61000061035156,45.68000030517578,7919100,39.080169677734375,0.0,-0.8465365579159112,-0.8465175746061204,39.476555506388344,39.476555506388344,39.389710615817094,0.0,0.0,0.0,0.0,0.0
KO,2018-09-26,45.77000045776367,46.06999969482422,45.56999969482422,45.849998474121094,10162600,39.22559356689453,0.0,0.3721501046620057,0.3721168315269807,39.44070380074637,39.44070380074637,39.36782834262742,0.0,0.0,0.0,0.0,0.0
KO,2018-09-27,45.72999954223633,46.18000030517578,45.68000030517578,46.0099983215332,10826900,39.36248016357422,0.0,0.3489636919015826,0.3489726584920749,39.43092584609985,39.43092584609985,39.367115252087,0.0,0.0,0.0,0.0,0.0
KO,2018-09-28,46.0,46.189998626708984,45.970001220703125,46.189998626708984,9071900,39.5164794921875,0.0,0.39121997770545924,0.3912338043063457,39.44043180677626,39.44043180677626,39.3870304841004,0.0,0.0,0.0,0.0,0.0
KO,2018-10-01,46.16999816894531,46.349998474121094,46.04999923706055,46.22999954223633,9364700,39.550697326660156,0.0,0.08660081558047317,0.08659130295101125,39.45145835876465,39.45145835876465,39.408852729775035,0.0,0.0,0.0,0.0,0.0
KO,2018-10-02,46.279998779296875,46.560001373291016,46.060001373291016,46.5099983215332,7462700,39.79023742675781,0.0,0.6056646810931987,0.6056532913167878,39.48225645585494,39.48225645585494,39.45970402270607,0.0,0.0,0.0,0.0,0.0
KO,2018-10-03,46.459999084472656,46.54999923706055,45.79999923706055,45.869998931884766,10542300,39.242706298828125,0.0,-1.3760468990430597,-1.3760438824662269,39.46229394276937,39.46229394276937,39.43077099285568,0.0,0.0,0.0,0.0,0.0
KO,2018-10-04,45.65999984741211,45.900001525878906,45.43000030517578,45.849998474121094,9582300,39.22559356689453,0.0,-0.043602481424454,-0.04360742045484978,39.444086221548226,39.444086221548226,39.40341400272753,0.0,0.0,0.0,0.0,0.0
KO,2018-10-05,45.939998626708984,46.15999984741211,45.689998626708984,45.880001068115234,8734100,39.25127410888672,0.0,0.06543641219765028,0.06546884229652328,39.43031392778669,39.43031392778669,39.383128683548755,0.0,-490.3757481812044,0.0,0.0,0.0
KO,2018-10-08,45.9900016784668,46.58000183105469,45.970001220703125,46.47999954223633,9808100,39.76457595825195,0.0,1.3077560160260626,1.3077329615881705,39.452598063151044,39.452598063151044,39.43398832017585,0.0,-449.6374518999337,0.0,0.0,0.0
KO,2018-10-09,46.380001068115234,46.54999923706055,46.220001220703125,46.38999938964844,10824500,39.68758010864258,0.0,-0.1936319997294933,-0.1936292485306801,39.46728444099426,39.46728444099426,39.46780055863808,0.0,-455.7482417552475,-465.25381394546184,0.0,0.0
KO,2018-10-10,46.29999923706055,46.70000076293945,45.66999816894531,45.68000030517578,13917000,39.080169677734375,0.0,-1.5305003100109738,-1.5304798862653013,39.444512984331915,39.444512984331915,39.41611644118426,0.0,-499.9864833610174,-468.45739233873286,0.0,0.0
KO,2018-10-11,45.79999923706055,45.970001220703125,44.5,44.63999938964844,17677900,38.19042205810547,0.0,-2.2767095196571274,-2.2767240443580583,39.37484126620822,39.37484126620822,39.25269052344042,0.0,-286.7988978996631,-414.1778743386426,0.0,0.0
KO,2018-10-12,44.47999954223633,44.880001068115234,44.25,44.68000030517578,12420100,38.22464370727539,0.0,0.08960778690472182,0.08960793656025423,39.31430455258018,39.31430455258018,39.115617614618415,0.0,-245.9328333226937,-344.23940486112474,0.0,0.0
KO,2018-10-15,44.63999938964844,45.27000045776367,44.59000015258789,44.90999984741211,11608500,38.421417236328125,0.0,0.5147706818831033,0.5147818526697767,39.26966018676758,39.26966018676758,39.023057564179716,0.0,-237.90126320935832,-256.87766481057173,40.25931348475158,38.28000688878358
KO,2018-10-16,45.02000045776367,45.599998474121094,44.86000061035156,45.4900016784668,10442500,38.91762161254883,0.0,1.291475914106699,1.291478586457595,39.25289644513811,39.25289644513811,39.0089994372956,0.0,-217.6480296705504,-233.82737540086748,40.252781019391065,38.24889706593608
KO,2018-10-17,45.40999984741211,45.9900016784668,45.36000061035156,45.86000061035156,11055800,39.234153747558594,0.0,0.8133631968185062,0.8133388472735037,39.25204450433905,39.25204450433905,39.03902001199733,0.0,-204.7283547137966,-220.09254919790177,40.247995822064944,38.245127041704585
KO,2018-10-18,45.900001525878906,46.08000183105469,45.459999084472656,45.61000061035156,12716900,39.0202751159668,0.0,-0.5451373673631577,-0.5451337958451763,39.24196757440982,39.24196757440982,39.036520692526594,0.0,-213.458092060294,-211.94482548154699,40.159153551700506,38.24585018670282
KO,2018-10-19,45.83000183105469,46.4900016784668,45.83000183105469,46.33000183105469,13989200,39.636253356933594,0.0,1.578603839219661,1.578610707218564,39.25839614868164,39.25839614868164,39.11648504778086,0.0,-188.31613087054478,-202.16752588154512,40.12240423495928,38.26121164028486
KO,2018-10-22,46.369998931884766,46.459999084472656,45.810001373291016,45.970001220703125,14283600,39.32826232910156,0.0,-0.7770356057060557,-0.7770437459325485,39.261190795898436,39.261190795898436,39.144722018623625,0.0,-200.88718931635975,-200.88713741573284,40.11460971187681,38.26045094180971
KO,2018-10-23,45.619998931884766,46.459999084472656,45.45000076293945,46.36000061035156,17483900,39.661922454833984,0.0,0.8483780276098862,0.8483978339554721,39.276603552011345,39.276603552011345,39.213682076785005,0.0,-187.26841291515962,-192.1572443673547,40.16575737109571,38.26747856030077
KO,2018-10-24,46.33000183105469,47.38999938964844,46.2400016784668,46.72999954223633,21626000,39.97846221923828,0.0,0.7980994974407851,0.7980948597859028,39.302598317464195,39.302598317464195,39.315652762445445,0.0,-136.03626149876325,-174.73062124342755,40.26276181676095,38.24576097986991
KO,2018-10-25,46.650001525878906,46.7400016784668,46.119998931884766,46.5099983215332,14220200,39.79023742675781,0.0,-0.4707922594869296,-0.4708154892208216,39.320013999938965,39.320013999938965,39.37893071768709,0.0,-142.03068280664584,-155.1117857401896,40.3115833565764,38.239715166372825
KO,2018-10-26,46.369998931884766,46.47999954223633,45.43000030517578,45.91999816894531,21458000,39.28547668457031,0.0,-1.2685447729090416,-1.2685542354870738,39.3188230580297,39.3188230580297,39.36647017993819,0.0,-158.1058688035455,-145.39093770298487,40.29386012024138,38.23433812194612
KO,2018-10-29,46.150001525878906,46.560001373291016,46.04999923706055,46.459999084472656,20932200,39.74747085571289,0.0,1.1759602287888082,1.1759922753439067,39.33311131795247,39.33311131795247,39.417270270041485,0.0,-143.39267577982633,-147.84307579667257,40.31887651237429,38.22899908271849
KO,2018-10-30,46.619998931884766,47.7400016784668,46.040000915527344,47.630001068115234,20895400,40.748435974121094,0.0,2.518299626987308,2.5183114720476185,39.37876695202243,39.37876695202243,39.59475903058543,0.05799489210296295,-100.33129919344879,-133.94328125894023,40.5399724875234,38.103722962305696
KO,2018-10-31,47.5,48.08000183105469,47.220001220703125,47.880001068115234,25309400,40.962310791015625,0.0,0.5248792659955592,0.5248663213242466,39.42825269699097,39.42825269699097,39.77709926530945,0.05812654724485871,-85.84040828197273,-109.85479441841595,40.828367982308,37.98728791673985
KO,2018-11-01,47.810001373291016,48.150001525878906,47.29999923706055,47.7400016784668,16494500,40.842533111572266,0.0,-0.29239637954324715,-0.2924094786899367,39.47110967925101,39.47110967925101,39.91915711147783,0.05658884498351258,-105.26588751147891,-97.14586499563347,41.04326956234709,37.93408029116853
KO,2018-11-02,47.81999969482422,48.0,47.439998626708984,48.0,17584900,41.064971923828125,0.0,0.5446131386511288,0.5446254071661327,39.5179879805621,39.5179879805621,40.0719324197912,0.0567288272484623,-115.35038390453288,-102.15222656599484,41.28035082099079,37.87836881401897
KO,2018-11-05,48.0,48.779998779296875,47.91999816894531,48.689998626708984,16543500,41.655277252197266,0.0,1.4374971389770508,1.4374911286049397,39.5790533883231,39.5790533883231,40.28304506411202,0.05683843076788552,-108.32530238742176,-109.6471912678112,41.611875381747474,37.73591438265682
