date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2013-08-14,92.79000091552734,92.9499969482422,90.51000213623048,90.6999969482422,12716800,68.64112091064453,0.0,-2.483609434397016,-2.483604066217593,70.47394839200106,70.47394839200106,70.30545737805478,0.0,0.0,0.0,0.0,0.0,17067.750652173912,7.2,233.4929032258065,66.4000015258789,"4,374.62",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-08-15,90.31999969482422,90.41000366210938,89.08999633789062,89.55000305175781,12010700,67.77086639404297,0.0,-1.267909520593058,-1.2678326126615014,70.24869155883789,70.24869155883789,69.96751191351987,0.0,0.0,0.0,0.0,0.0,17070.339576086957,7.2,233.49574193548384,65.18000030517578,"4,351.10",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-08-16,89.12999725341797,89.80000305175781,88.7699966430664,89.37000274658203,14100700,67.63461303710938,0.0,-0.2010053590637439,-0.2010500443381802,70.047608595628,70.047608595628,69.65645872999846,0.0,0.0,0.0,0.0,0.0,17072.9285,7.2,233.4985806451613,63.5,"4,329.10",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-08-19,89.47000122070312,91.25,89.3499984741211,90.4499969482422,8687000,68.45195007324219,0.0,1.2084526893465508,1.2084596916143608,69.93363298688617,69.93363298688617,69.49585757576429,0.0,-359.6113465945228,0.0,0.0,0.0,17080.69527173913,7.2,233.5070967741936,63.5,"4,343.56",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-08-20,90.5500030517578,91.6500015258789,89.7300033569336,89.7300033569336,8559200,67.90705871582031,0.0,-0.7960128420132384,-0.7960202110222636,69.79852803548177,69.79852803548177,69.28401772777177,0.0,-370.5669597363457,0.0,0.0,0.0,17083.284195652173,7.2,233.50993548387092,63.5,"4,313.36",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-08-21,89.47000122070312,89.62999725341797,88.68000030517578,88.80000305175781,7940700,67.2032241821289,0.0,-1.0364429626469218,-1.0364674114908046,69.63632154464722,69.63632154464722,69.00657858835272,0.0,-376.125736717703,-368.7680143495238,0.0,0.0,17085.873119565218,7.2,233.5127741935484,63.0,"4,347.48",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-08-22,88.76000213623047,89.02999877929688,88.12000274658203,88.26000213623047,7191900,66.79458618164062,0.0,-0.6081091182086995,-0.6080630884328198,69.46916064094094,69.46916064094094,68.71164626745778,0.0,-341.2066650390625,-362.6331204977037,0.0,0.0,17088.46204347826,7.2,233.5156129032258,64.54000091552734,"4,370.13",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-08-23,87.93000030517578,88.44000244140625,87.20999908447266,88.41000366210938,7714900,67.41219329833984,0.66,0.169954138056072,0.924636489280295,69.3548846774631,69.3548846774631,68.53838587157539,0.0,-276.5055259804193,-331.27930924572826,0.0,0.0,17091.050967391304,7.2,233.5184516129032,64.54000091552734,"4,328.83",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-08-26,88.36000061035156,88.4800033569336,87.38999938964844,87.52999877929688,6724500,66.7412109375,0.0,-0.9953679972413032,-0.9953427236380484,69.21732290167557,69.21732290167557,68.298762547032,0.0,-285.87678321022594,-301.19632474323595,0.0,0.0,17098.817739130434,7.2,233.5269677419355,64.41999816894531,"4,277.09",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-08-27,86.97000122070312,87.08000183105469,85.95999908447266,86.16999816894531,9941200,65.70418548583984,0.0,-1.5537537179461711,-1.553800773305236,69.04166603088379,69.04166603088379,67.95281893887305,0.0,-240.8538023579445,-267.7453705161966,72.64581706261819,65.43751499914939,17101.40666304348,7.2,233.5298064516129,62.04999923706055,"4,263.43",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-08-28,86.36000061035156,86.91000366210938,85.87999725341797,86.52999877929688,8829200,65.97868347167969,0.0,0.417779526518891,0.4177785384753107,68.89580971854073,68.89580971854073,67.68960087658061,0.0,-264.9974450170721,-263.9093435284142,72.55793697182669,65.04724491293892,17103.99558695652,7.2,233.5326451612904,63.58000183105469,"4,290.96",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-08-29,86.41000366210938,87.13999938964844,85.98999786376953,86.56999969482422,5768800,66.00918579101562,0.0,0.0462278008686478,0.0462305667997098,68.76459954001687,68.76459954001687,67.46554553183861,0.0,-266.00814210485464,-257.2864631599571,72.36309780187139,64.7465526192712,17106.584510869565,7.2,233.5354838709677,62.29999923706055,"4,281.76",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-08-30,86.77999877929688,86.77999877929688,85.8499984741211,86.41000366210938,7471300,65.88719177246094,0.0,-0.1848169496117102,-0.1848136999309746,68.63949485447095,68.63949485447095,67.25509836392159,0.0,-266.17075602213544,-265.7254477146874,72.01012081125073,64.54487949392505,17109.17343478261,7.2,233.5383225806452,62.95000076293945,"4,290.52",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-03,86.88999938964844,87.30000305175781,86.02999877929688,86.41999816894531,7590500,65.89480590820312,0.0,0.0115663770539953,0.0115563215510539,68.52513281504314,68.52513281504314,67.07372603649246,0.0,-281.05911062731906,-271.0793362514364,71.67101830478487,64.37474280361357,17119.52913043478,7.2,233.5523333333333,62.95000076293945,"4,326.26",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-04,86.45999908447266,87.25,86.25,86.9000015258789,8458800,66.26081085205078,0.0,0.5554308807033559,0.5554382303781802,68.43455993652344,68.43455993652344,66.96533734523358,0.0,-337.7444364642773,-294.99143437124394,71.23107297458962,64.34129183253928,17122.118054347826,7.2,233.5565,62.95000076293945,"4,326.74",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-05,87.0,87.16999816894531,86.62000274658203,87.04000091552734,5647900,66.36756896972656,0.0,0.1611040128770779,0.1611180368953801,68.35506028395433,68.35506028395433,66.88563489516598,0.0,-335.9037802314599,-318.2357757743521,70.73221437085856,64.38878324877034,17124.70697826087,7.2,233.5606666666667,64.01000213623047,"4,326.52",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-06,87.22000122070312,87.91999816894531,86.0,87.16000366210938,10034900,66.45906829833984,0.0,0.1378708011486429,0.1378675308342458,68.2848383585612,68.2848383585612,66.82875934892249,0.0,-334.3262064302608,-335.9914743753327,70.20385994644786,64.499136879724,17127.29590217391,7.2,233.56483333333333,64.33000183105469,"4,369.61",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-09,87.38999938964844,87.5999984741211,87.01000213623047,87.55999755859375,6819700,66.7640609741211,0.0,0.4589190909571439,0.4589180733201248,68.23052488054547,68.23052488054547,66.82013289894897,0.0,-329.06771478707424,-333.099233816265,69.79112514112032,64.59853931810821,17135.062673913042,7.2,233.5773333333333,63.97999954223633,"4,378.42",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-10,88.13999938964844,88.58000183105469,87.8499984741211,88.52999877929688,8658700,67.50367736816406,0.0,1.1078132112258388,1.1078061808278197,68.20546117322198,68.20546117322198,66.911272161511,0.0,-485.3525669489678,-382.9154960554343,69.42761421128486,64.74992332533623,17137.651597826087,7.2,233.5815,63.97999954223633,"4,402.92",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-11,88.62999725341797,89.2699966430664,88.13999938964844,89.2300033569336,8098100,68.03744506835938,0.0,0.7906976022690415,0.7907238849879983,68.19986063639323,68.19986063639323,67.06142854909078,0.0,-520.835173758438,-445.0851518314934,68.78998197050294,65.15236879854004,17140.24052173913,7.2,233.58566666666667,63.97999954223633,"4,385.52",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-12,89.30000305175781,89.56999969482422,88.87999725341797,89.01000213623047,7938500,67.86968231201172,0.0,-0.246555208367627,-0.2465741565973012,68.18920972270351,68.18920972270351,67.16919571748024,0.0469033292270613,-483.34167370813066,-496.5098048051789,68.63103080145186,65.23417610772782,17142.829445652173,7.2,233.58983333333333,64.9000015258789,"4,415.67",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-13,89.12999725341797,89.25,88.19999694824219,88.56999969482422,7738600,67.53421020507812,0.0,-0.4943292111518227,-0.4942886064964291,68.16874098777771,68.16874098777771,67.21786431582662,0.0468244349970669,-492.3597381395769,-498.84552853538185,68.5977704109317,65.2437708793515,17145.418369565217,7.2,233.594,64.55000305175781,"4,448.16",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-16,89.43000030517578,89.56999969482422,88.83000183105469,89.02999877929688,7563700,67.88493347167969,0.0,0.519362183648675,0.5193268204907397,68.16014076001716,68.16014076001716,67.30680686994036,0.04658753788258,-482.93169643223376,-486.2110360933138,68.63625404599304,65.2303192877472,17153.185141304348,7.2,233.6065,64.80000305175781,"4,465.19",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-17,89.05000305175781,89.22000122070312,88.58000183105469,89.05999755859375,6291100,67.90778350830078,0.0,0.0336951361430859,0.0336599528828029,68.15271848790786,68.15271848790786,67.38693708838841,0.0463816101055275,-482.3174483375309,-485.8696276364472,68.52204894073836,65.29010773650774,17155.774065217392,7.2,233.61066666666667,65.02999877929688,"4,524.54",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-18,88.91000366210938,89.91000366210938,88.30000305175781,89.91000366210938,10115500,68.55594635009766,0.0,0.9544196348718614,0.9544750370443776,68.16423928397042,68.16423928397042,67.54280498994964,0.0476505967496441,-425.9613306699389,-463.7368251465678,68.66161752906957,65.21542791160427,17158.362989130434,7.2,233.6148333333333,66.94999694824219,"4,513.23",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-19,90.05000305175781,90.1999969482422,89.79000091552734,90.06999969482422,6721000,68.67793273925781,0.0,0.177951313756064,0.1779369925654528,68.1785085466173,68.1785085466173,67.69415535652406,0.0477357186344492,-394.7602703086661,-434.3463497720453,68.90127107635178,65.12324522003493,17160.95191304348,7.2,233.619,66.48999786376953,"4,484.97",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-20,90.1999969482422,90.72000122070312,89.68000030517578,89.68000030517578,14708600,68.38054656982422,0.0,-0.432995882058218,-0.4330156100688875,68.183969033731,68.183969033731,67.78567418496408,0.0477919761827628,-373.29340833414153,-398.0050031042488,69.07298708888739,65.11012524631768,17163.540836956523,7.2,233.6231666666667,66.75,"4,452.07",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-23,89.43000030517578,89.75,88.80999755859375,89.08999633789062,7376200,67.93067932128906,0.0,-0.6578991584270777,-0.6578877635553759,68.17730351498253,68.17730351498253,67.80500820314074,0.047146083347223,-382.8244916432289,-383.6260567620122,69.12989998475076,65.10506095274924,17171.307608695653,7.2,233.63566666666668,66.48999786376953,"4,441.98",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-24,89.0199966430664,89.19999694824219,88.1500015258789,88.22000122070312,7797500,67.26732635498047,0.0,-0.9765351363220208,-0.976514548266416,68.15397076729016,68.15397076729016,67.73331729005271,0.0478893489603624,-396.8785762777616,-384.3321587517107,69.14923873470657,65.13833374454147,17173.896532608695,7.2,233.6398333333333,65.58000183105469,"4,417.25",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-25,88.41999816894531,88.47000122070312,87.06999969482422,87.08000183105469,7493200,66.3980712890625,0.0,-1.292223275758586,-1.2922396548523007,68.11007328033448,68.11007328033448,67.55528448992068,0.0476113868022184,-415.29499240293535,-398.332686774642,69.10137884685241,65.25558221271791,17176.48545652174,7.2,233.644,66.79000091552734,"4,439.98",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
2013-09-26,87.27999877929688,87.69999694824219,86.72000122070312,87.06999969482422,6400600,66.39044189453125,0.0,-0.0114861460957182,-0.0114903857644232,68.06813105141244,68.06813105141244,67.39997214386877,0.0412944661015159,-508.2389831542969,-440.1375172783313,69.07615016490658,65.3219867369489,17179.074380434784,7.2,233.64816666666667,66.79000091552734,"4,419.07",555.44,163.58,76.01,18355,0.0454,5955,12400,5917,2411,338,8666,3734,134,850,2750,-769,3519,0.3709,2809,2877,0.0147,1.25,1.22,0.3556,2710,0.96,0.66,0.08199999999999999,0.6756,0.2034,0.1917,0.1476,-0.2796,3986,0.21719999999999998,1102,2884,0.15710000000000002
