date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2016-03-21,67.02999877929688,68.37999725341797,66.97000122070312,67.97000122070312,9415800,58.523380279541016,0.0,1.5235314696869784,1.5235259270396373,56.18976348876953,55.60227546691895,57.85259321061344,0.0606108590322211,-157.3419686477279,-168.2822787208555,59.048070167509294,56.20101659396532,18689.246406593407,5.064516129032258,238.66838709677413,69.1500015258789,"5,436.75",727.5,222.71,87.58,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-03-22,68.0,68.68000030517578,67.79000091552734,67.87000274658203,7514500,58.43728256225586,0.0,-0.1471214834856238,-0.1471167879809831,56.27236831665039,55.586936683654784,57.930551790832425,0.0606100223853022,-159.47309978074938,-165.29853776266168,59.12020310356871,56.29062911078676,18691.287824175823,5.067741935483871,238.6978064516129,69.20999908447266,"5,410.64",723.44,220.7,86.95,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-03-23,68.01000213623047,68.0999984741211,67.44000244140625,67.45999908447266,6110600,58.08427810668945,0.0,-0.6041014373320053,-0.6040740432964764,56.3362890625,55.57172702789307,57.95104863294669,0.0584502160974001,-282.8873869745022,-199.90081846765983,59.15631060521269,56.32626538355684,18693.32924175824,5.070967741935483,238.7272258064516,68.37000274658203,"5,404.06",724.15,220.94,86.49,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-03-24,67.43000030517578,68.04000091552734,67.37999725341797,68.0,6304700,58.54923629760742,0.0,0.8004757231780513,0.8004888862764847,56.419765396118166,55.55943143844605,58.0308069882348,0.0588290993084875,-291.3492792385581,-244.5699219979365,59.2110414915302,56.31114288041804,18695.37065934066,5.074193548387097,238.75664516129032,68.47000122070312,"5,427.39",727.65,220.28,86.76,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-03-28,67.93000030517578,68.58000183105469,67.93000030517578,68.12000274658203,5603500,58.65254974365234,0.0,0.1764746273265061,0.1764556680462492,56.53436767578125,55.54571617126465,58.11370602229047,0.0581607199724025,-307.4389723312978,-293.891879514786,59.28629279403636,56.416599890900166,18703.53632967033,5.087096774193548,238.8743225806452,68.66999816894531,"5,481.86",735.02,223.86,87.14,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-03-29,68.1500015258789,68.20999908447266,67.43000030517578,68.02999877929688,6491000,58.57503128051758,0.0,-0.1321256072463583,-0.132165546891938,56.62793228149414,55.531571311950685,58.17521605672074,0.0569991929942138,-310.51510591854094,-303.10111916279897,59.30642822206888,56.58395034848776,18705.577747252748,5.090322580645161,238.90374193548385,69.33999633789062,"5,503.14",739.62,225.5,87.67,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-03-30,68.33000183105469,69.0,68.29000091552734,68.80000305175781,7208500,59.23805236816406,0.0,1.1318598945723846,1.131917598936072,56.75407333374024,55.52288816452026,58.31692756491319,0.0575795192172678,-275.459744649884,-297.8046076332409,59.43357906217882,56.700330163285045,18707.619164835167,5.0935483870967735,238.93316129032257,69.76000213623047,"5,494.50",738.13,225.25,87.57,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-03-31,68.75,69.19000244140625,68.47000122070312,68.48999786376953,6283500,58.97112274169922,0.0,-0.4505889160427268,-0.4506050009981388,56.86410682678223,55.51497507095337,58.404153588484654,0.0578921233304261,-318.80612602246293,-301.5936588636293,59.41903335352479,56.95308006505432,18709.660582417582,5.096774193548387,238.96258064516127,69.37000274658203,"5,538.87",742.3,226.89,88.21,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-01,68.0199966430664,69.19999694824219,68.0199966430664,69.05999755859375,6602400,59.461891174316406,0.0,0.8322378633417005,0.8322182278380774,57.01335708618164,55.50774793624878,58.54518526659555,0.0481378160363459,-297.47420015819336,-297.2466902768467,59.425611585051655,57.23976736697472,18711.702,5.1,238.992,69.19999694824219,"5,503.64",738.21,225.97,87.76,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-04,69.0,69.37000274658203,68.91999816894531,69.0999984741211,6823400,59.496337890625,0.0,0.0579219764573535,0.0579307445967458,57.14551879882813,55.49909349441528,58.67200561646615,0.0478215887681426,-276.85704218584834,-297.7124561221682,59.49558892558825,57.41180014301527,18717.66695604396,5.069999999999999,239.0485,69.0199966430664,"5,472.11",731.13,223.45,86.57,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-05,69.02999877929688,69.25,68.2699966430664,68.63999938964844,5779000,59.10026168823242,0.0,-0.6657005711004915,-0.6657152632162044,57.2559130859375,55.48740642547608,58.72910642603499,0.0468591078830549,-291.974438643134,-288.7685603290586,59.567027403823545,57.447893403061215,18719.655274725275,5.06,239.06733333333327,68.06999969482422,"5,519.38",738.19,225.82,87.09,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-06,68.69999694824219,69.05999755859375,68.5199966430664,69.04000091552734,5362700,59.44466781616211,0.0,0.582752810949505,0.5827489051512424,57.36020401000977,55.478451557159424,58.82451461138527,0.0456270922794838,-278.829180365104,-282.5535537313621,59.69614176716014,57.4479305747588,18721.6435934066,5.05,239.08616666666663,69.08999633789062,"5,472.36",728.16,222.46,85.54,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-07,68.83000183105469,68.93000030517578,67.94000244140625,68.22000122070312,6110500,58.73865509033203,0.0,-1.1877168075758229,-1.1876804964466858,57.44097328186035,55.46575618743896,58.81306667524484,0.0467380881112539,-305.7762027203713,-292.1932739095364,59.70956296969253,57.49392175625962,18723.631912087912,5.04,239.105,68.12999725341797,"5,492.09",728.42,222.62,85.91,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-08,68.30999755859375,68.38999938964844,67.86000061035156,68.05999755859375,6516000,58.60087585449219,0.0,-0.234540690774454,-0.2345631435175965,57.51984146118164,55.45329797744751,58.78477456581116,0.0448803248922779,-348.713335219488,-311.1062394349878,59.70574820717415,57.55370194236198,18725.62023076924,5.029999999999999,239.12383333333327,68.94999694824219,"5,461.75",724.84,222.17,86.14,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-11,68.01000213623047,68.37000274658203,67.37999725341797,67.4000015258789,7865400,58.03261184692383,0.0,-0.9697267945780408,-0.9697193075737908,57.58272888183594,55.43879816055298,58.68448620329285,0.039688249649233,-469.7165630247591,-374.7353669882061,59.68813475995577,57.59111824602567,18731.585186813187,5.0,239.18033333333327,68.6500015258789,"5,494.17",730.54,223.16,87.23,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-12,67.56999969482422,68.87000274658203,67.44999694824219,68.80000305175781,7734600,59.23805236816406,0.0,2.0771535522018603,2.0771777848288098,57.633144302368166,55.43251426696777,58.75829502527568,0.0442887637666054,-409.1418296694449,-409.19057597123066,59.73697356052281,57.66626740627406,18733.573505494507,4.989999999999999,239.19916666666663,69.41999816894531,"5,499.39",739.42,226.54,89.01,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-13,69.01000213623047,69.41999816894531,68.87000274658203,69.1500015258789,6262700,59.53939437866211,0.0,0.5087186898200979,0.5086966881105548,57.6701000213623,55.426642684936525,58.862441605727206,0.0444340970155429,-384.3431056857663,-421.0671661266568,59.84714886620945,57.64736025854641,18735.561824175824,4.98,239.218,70.47000122070312,"5,475.73",739.36,226.13,89.22,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-14,69.1500015258789,69.23999786376953,68.1500015258789,68.80000305175781,6977100,59.23805236816406,0.0,-0.5061438415010167,-0.506122061943648,57.71196876525879,55.42221088409424,58.91252304071879,0.0446150094896414,-399.1147662377004,-397.53323386430384,59.89853582160238,57.665717031791175,18737.550142857144,4.97,239.2368333333333,70.51000213623047,"5,498.90",742.17,225.02,89.08,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-15,68.94000244140625,69.41000366210938,68.94000244140625,69.05999755859375,7584500,59.461891174316406,0.0,0.3778989757316608,0.3778632098860868,57.76839958190918,55.42096084594726,58.98577212519848,0.0445838161702734,-388.1422806643554,-390.5333841959407,59.95522606050808,57.74765060269993,18739.53846153846,4.96,239.25566666666663,70.29000091552734,"5,526.39",746.87,225.62,89.69,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-18,69.05000305175781,69.9000015258789,68.8499984741211,69.86000061035156,6622900,60.15070724487305,0.0,1.158417434172443,1.1584160156247414,57.83604248046875,55.41915613174439,59.14109680782176,0.0449751429508553,-286.876101264903,-358.0443827223196,60.07275780231636,57.88067542522271,18745.50341758242,4.93,239.31216666666663,70.73999786376953,"5,533.57",744.73,223.98,90.47,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-19,69.79000091552734,70.08000183105469,69.5,69.7699966430664,8199400,60.07321166992188,0.0,-0.1288347645273524,-0.128835683736328,57.89222114562988,55.41704803466797,59.265378789435104,0.0423517727669829,-270.62122946071577,-315.21320379665804,60.23143897249484,57.8769773940823,18747.49173626373,4.92,239.331,71.4800033569336,"5,481.29",743.81,224.68,91.08,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-20,69.76000213623047,69.98999786376953,69.12999725341797,69.20999908447266,5412500,59.59104537963867,0.0,-0.8026337760321578,-0.8026311177310008,57.94046615600586,55.40970905303955,59.30880100146225,0.0433216490554477,-288.47920993515027,-281.9921802202564,60.27482656997933,57.94896607833609,18749.480054945056,4.91,239.3498333333333,71.66999816894531,"5,420.77",738.41,224.76,90.2,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-21,69.47000122070312,69.68000030517578,68.23999786376953,68.47000122070312,6617600,58.953895568847656,0.0,-1.0692065793359462,-1.0692039495731387,57.99460029602051,55.39388059616089,59.26148027711364,0.044828517647454,-312.07731106684184,-290.3925834875693,60.21716173337784,58.09359266115341,18751.468373626376,4.9,239.36866666666663,71.0999984741211,"5,441.99",736.19,220.77,90.95,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-22,68.81999969482422,68.94000244140625,68.27999877929688,68.72000122070312,6215100,59.16915893554688,0.0,0.3651234052036267,0.3651384944491465,58.05338142395019,55.382201194763184,59.24917076490474,0.0448727980553165,-304.1046072987751,-301.55370943358906,60.20913052600831,58.16361613231689,18753.456692307693,4.89,239.3875,71.38999938964844,"5,457.31",737.88,220.6,90.71,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-25,68.55000305175781,69.5,68.05999755859375,69.47000122070312,5896200,59.81491088867188,0.0,1.0913853123943884,1.091365780318787,58.13311180114746,55.37492918014527,59.32460278140702,0.0457849384630565,-280.1879088430184,-298.78994240287847,60.2716172711053,58.21736550172184,18759.42164835165,4.859999999999999,239.444,70.94999694824219,"5,461.12",739.1,219.78,91.32,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-26,69.69999694824219,69.88999938964844,69.0999984741211,69.30000305175781,6648400,59.668556213378906,0.0,-0.2447073066908944,-0.2446792499037009,58.195214385986326,55.365494346618654,59.37046323900327,0.0458894412132852,-285.6084431822998,-289.96698644136444,60.292095819828766,58.30623944628452,18761.409967032967,4.85,239.4628333333333,71.08999633789062,"5,473.80",739.07,217.74,91.42,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-27,69.48999786376953,69.77999877929688,68.98999786376953,69.41999816894531,5147300,59.77186965942383,0.0,0.1731531196295543,0.1731455436519535,58.26416961669922,55.35337697982788,59.42398409505935,0.0447555990166985,-281.78202574209865,-282.5261259224723,60.34033470776508,58.311382287474174,18763.398285714287,4.84,239.48166666666663,71.2699966430664,"5,461.26",729.82,214.08,90.45,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-28,69.06999969482422,69.62000274658203,68.75,68.91000366210938,4776900,59.33274841308594,0.0,-0.7346507062630292,-0.7346620556458627,58.32075256347656,55.33944278717041,59.4118193374629,0.0454280830596405,-298.0457480326085,-288.478738985669,60.344591228745855,58.34328833363208,18765.386604395604,4.83,239.5005,70.55999755859375,"5,463.09",730.58,211.92,89.89,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-04-29,68.7300033569336,68.81999969482422,66.36000061035156,66.87000274658203,12099000,57.57627487182617,0.0,-2.960384279661632,-2.960377849060458,58.37622253417969,55.31731548309326,59.167080075378,0.053948527002237,-236.1215821554263,-271.9831186433778,60.52196644514207,57.977351486986834,18767.374923076924,4.82,239.5193333333333,70.11000061035156,"5,511.94",740.6,213.12,90.89,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-05-02,66.62000274658203,67.69999694824219,66.52999877929688,67.58999633789062,7609700,58.19619369506836,0.0,1.0767063881201857,1.0766914403931516,58.434860458374025,55.29753025054932,59.03762855800338,0.0545085392864203,-219.4571031280508,-251.2081444386952,60.534393241489234,57.834910271084006,18773.33987912088,4.8032258064516125,239.5784516129032,71.04000091552734,"5,475.47",735.64,211.16,89.71,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-05-03,66.86000061035156,67.5,66.75,67.0,5922600,57.68820190429688,0.0,-0.8729048229876524,-0.8728952161944137,58.466757736206056,55.27705711364746,58.857705004175855,0.0529923623856984,-233.11279194729977,-229.56382574359228,60.620952507907525,57.60714502627216,18775.3281978022,4.806451612903226,239.59990322580643,70.08000183105469,"5,470.45",732.52,210.05,89.18,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-05-04,66.8499984741211,67.48999786376953,66.44000244140625,67.19000244140625,6029500,57.8517951965332,0.0,0.2835857334421598,0.2835818882130025,58.487397079467776,55.2586224937439,58.723583696490174,0.0530800791921795,-228.7151242442389,-227.0950064398632,60.63330065365098,57.43550961856582,18777.316516483515,4.809677419354839,239.6213548387097,69.26000213623047,"5,459.89",729.18,209.96,89.14,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-05-05,66.97000122070312,67.25,66.58000183105469,67.20999908447266,8091000,57.8690185546875,0.0,0.0297613370141558,0.0297715189231162,58.49744064331055,55.24178937911987,58.60964167758316,0.0527470924175317,-228.252130897397,-230.0266823629786,60.66902135993723,57.31282525871511,18779.30483516484,4.812903225806451,239.6428064516129,69.33000183105469,"5,500.50",732.58,211.02,89.53,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-05-06,66.91000366210938,68.26000213623047,66.80000305175781,68.25,9825400,58.76448440551758,0.0,1.547390164698892,1.5474011365578022,58.509667282104495,55.22766569137573,58.63028737464108,0.0544331047548009,-204.1804761396917,-220.3825770937759,60.67077867648894,57.327428797265945,18781.29315384616,4.816129032258065,239.66425806451613,69.26000213623047,"5,512.68",736.9,211.08,89.51,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-05-09,68.25,69.0999984741211,68.16000366210938,68.94999694824219,8656200,59.36717987060547,0.0,1.0256365542010035,1.0256117639505735,58.56010154724121,55.21929147720337,58.72853970743633,0.0553450988859685,-192.63983555804964,-208.3574808650461,60.680643915854944,57.4510203602681,18787.25810989011,4.825806451612904,239.7286129032258,69.5999984741211,"5,576.91",744.35,214.01,90.62,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-05-10,68.91999816894531,69.12999725341797,68.44999694824219,68.79000091552734,6402900,59.22941970825195,0.0,-0.2320464681600298,-0.2320476779489433,58.610686492919925,55.21414310455322,58.79532370754508,0.0553872327642769,-201.99952883609544,-199.6066135112789,60.68002306017056,57.45077794996128,18789.24642857143,4.829032258064516,239.75006451612904,70.36000061035156,"5,525.58",730.51,212.64,89.57,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-05-11,67.47000122070312,67.5,65.61000061035156,66.41000366210938,14597500,57.59885025024414,0.5,-3.45980116549287,-2.752972198680237,58.62660858154297,55.20168376922607,58.63579391323829,0.0608353300749158,-187.17646366767204,-193.93860935393909,60.69257211245875,57.24417448483129,18791.234747252747,4.832258064516129,239.77151612903225,69.70999908447266,"5,556.17",729.6,211.34,89.73,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-05-12,66.55000305175781,67.05000305175781,66.37999725341797,66.8499984741211,9533500,57.98047637939453,0.0,0.6625429720654497,0.6625585883960783,58.65443649291992,55.18810178756714,58.54841824205912,0.0611655435765463,-178.2599627799525,-189.14531842790663,60.67929393096732,57.13169506744576,18793.223065934068,4.835483870967742,239.79296774193548,69.87000274658203,"5,494.56",722.15,210.94,88.66,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-05-13,66.4800033569336,66.55000305175781,64.6500015258789,64.94000244140625,13744700,56.32389450073242,0.0,-2.8571369877506303,-2.8571374057403176,58.650329666137694,55.16568979263306,58.2518150765489,0.0665480873489281,-158.8952370136441,-174.77722115375624,60.84158854991615,56.65560078113853,18795.211384615384,4.838709677419355,239.81441935483872,69.04000091552734,"5,522.88",727.23,214.16,89.23,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-05-16,64.86000061035156,66.3499984741211,64.68000030517578,66.0199966430664,10181800,57.26059722900391,0.0,1.663064615118559,1.6630645600319791,58.6540168762207,55.148255825042725,58.11965269687624,0.0690152741575276,-144.04304587008608,-160.39941522122754,60.68854497109385,56.51963335837392,18801.17634065934,4.848387096774194,239.8787741935484,70.12999725341797,"5,437.99",718.49,211.8,88.51,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-05-17,66.05999755859375,66.2699966430664,64.87999725341797,65.0999984741211,9252700,56.462669372558594,0.0,-1.3935144133969457,-1.3935025044432114,58.622771377563474,55.12758993148804,57.89872158696722,0.0699876239862117,-164.73501292544992,-155.89109860306004,60.59583217207184,56.25129192765961,18803.16465934066,4.851612903225806,239.9002258064516,69.20999908447266,"5,396.11",714.46,213.06,89.9,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-05-18,63.02000045776367,63.77999877929688,62.720001220703125,63.150001525878906,22255900,54.77138900756836,0.0,-2.9953870874779853,-2.995395690257985,58.55513610839844,55.09762577056885,57.48174390971404,0.0751030577522978,-124.00338740565908,-144.26048206706503,60.82745488355898,55.53770357896544,18805.15297802198,4.854838709677419,239.92167741935484,69.3499984741211,"5,405.30",715.86,212.02,89.06,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
2016-05-19,68.0999984741211,69.33000183105469,67.5,69.19999694824219,35076700,60.0186882019043,0.0,9.58035673187434,9.580365386773115,58.59261924743653,55.09360353469849,57.82000314867274,0.1231924019478304,-40.86706156378335,-109.86848729829744,60.98680614477007,55.48483158106001,18807.141296703296,4.858064516129033,239.94312903225807,69.06999969482422,"5,401.85",720.37,214.97,89.7,129667,-0.0144,96999,32668,26026,26026,6642,565,157,5920,1346,4574,-0.0789,3165,3175,-0.021,1.44,1.44,-0.0649,9566,3.02,0.49,0.0208,0.2519,0.0512,0.0353,0.0738,0.2274,8916,0.0688,2431,6485,0.05
