date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2013-08-19,85.1500015258789,85.5,83.94999694824219,84.19999694824219,3766000,63.37655258178711,0.0,-1.1272976427716186,-1.1272438886031022,63.579223360334126,63.579223360334126,63.67072697279832,0.0,-327.23729054727045,0.0,0.0,0.0,17080.69527173913,7.2,233.5070967741936,63.5,"4,343.56",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-08-20,83.80000305175781,84.45999908447266,83.2699966430664,83.86000061035156,4690000,63.12061309814453,0.0,-0.4037961403960843,-0.4038393904627235,63.548649342854816,63.548649342854816,63.59737845617782,0.0,-331.78328714588685,0.0,0.0,0.0,17083.284195652173,7.2,233.50993548387092,63.5,"4,313.36",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-08-21,83.5199966430664,83.8499984741211,82.83000183105469,82.94000244140625,5562600,62.42815399169922,0.0,-1.0970643480197495,-1.097041160497958,63.47861838340759,63.47861838340759,63.44148186091401,0.0,-344.0827444151585,-334.36777403610523,0.0,0.0,17085.873119565218,7.2,233.5127741935484,63.0,"4,347.48",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-08-22,83.30999755859375,84.48999786376953,83.05999755859375,84.16999816894531,4739900,63.35396194458008,0.0,1.4829945639415645,1.4829974838018734,63.47128565171186,63.47128565171186,63.42981253873616,0.0,-327.6385454003401,-334.5015256537952,0.0,0.0,17088.46204347826,7.2,233.5156129032258,64.54000091552734,"4,370.13",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-08-23,84.37999725341797,84.4000015258789,83.4000015258789,83.88999938964844,4487200,63.14319610595703,0.0,-0.3326586496234296,-0.3326798074718917,63.45305845472548,63.45305845472548,63.39159701436561,0.0,-331.3821678061076,-334.3678192072021,0.0,0.0,17091.050967391304,7.2,233.5184516129032,64.54000091552734,"4,328.83",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-08-26,83.9800033569336,84.77999877929688,83.5199966430664,83.55999755859375,4123300,62.89480209350586,0.0,-0.3933744587622523,-0.3933820708637459,63.42367654097708,63.42367654097708,63.32535769158431,0.0,-335.7941417604532,-331.6049516556336,0.0,0.0,17098.817739130434,7.2,233.5269677419355,64.41999816894531,"4,277.09",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-08-27,82.87999725341797,83.54000091552734,82.4800033569336,82.69999694824219,5569900,62.24750518798828,0.0,-1.0292013349432083,-1.0291739284833734,63.364867973327634,63.364867973327634,63.18164402443817,0.0,-408.7375887399315,-358.63796610216406,65.22739016270447,61.5023457839508,17101.40666304348,7.2,233.5298064516129,62.04999923706055,"4,263.43",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-08-28,81.80999755859375,82.66000366210938,81.45999908447266,82.44999694824219,6762900,62.05934143066406,0.0,-0.3022974718565718,-0.302283210798504,63.30270004272461,63.30270004272461,63.032003678601626,0.0,-324.9690734824281,-356.50026799427087,65.2535499455695,61.441563045763495,17103.99558695652,7.2,233.5326451612904,63.58000183105469,"4,290.96",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-08-29,82.5,83.05999755859375,82.0199966430664,82.52999877929688,3706400,62.11954498291016,0.0,0.0970307265201197,0.0970096537575404,63.2489202672785,63.2489202672785,62.9103425191761,0.0,-323.96063897763577,-352.5557670666651,65.25539308740937,61.29595769689239,17106.584510869565,7.2,233.5354838709677,62.29999923706055,"4,281.76",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-08-30,82.58999633789062,82.76000213623047,82.20999908447266,82.54000091552734,4425700,62.1270751953125,0.0,0.0121193946182041,0.0121221306505381,63.20014439458432,63.20014439458432,62.80590687599428,0.0,-323.83450479233227,-324.25473908413204,65.25199233381974,61.16688622147811,17109.17343478261,7.2,233.5383225806452,62.95000076293945,"4,290.52",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-03,83.1500015258789,83.54000091552734,81.72000122070312,82.51000213623047,7544200,62.1045036315918,0.0,-0.0363445347275614,-0.0363312833410289,63.154492696126304,63.154492696126304,62.71238644340728,0.0,-349.3771165024878,-332.3907534241519,65.26793177167335,61.071916937433095,17119.52913043478,7.2,233.5523333333333,62.95000076293945,"4,326.26",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-04,82.75,83.73999786376953,82.30000305175781,83.54000091552734,4482200,62.87975311279297,0.0,1.2483320235482154,1.248298329216202,63.14350311279297,63.14350311279297,62.734701999325374,0.0,-366.47430157929983,-346.56197429137336,65.25268534607012,61.16318417602459,17122.118054347826,7.2,233.5565,62.95000076293945,"4,326.74",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-05,83.37000274658203,83.5199966430664,82.70999908447266,82.94999694824219,3728400,62.4356575012207,0.0,-0.7062532449356174,-0.7062616972678848,63.11627828157865,63.11627828157865,62.69482939957809,0.0,-385.10793889074216,-366.9864523241766,65.23246693652162,61.22254137951842,17124.70697826087,7.2,233.5606666666667,64.01000213623047,"4,326.52",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-06,83.22000122070312,84.22000122070312,82.4000015258789,83.38999938964844,5566500,62.76683044433594,0.0,0.5304429868524307,0.5304227686058427,63.10333576908818,63.10333576908818,62.70442953887914,0.0,-462.7020892072419,-404.7614432257613,65.22159205336186,61.19051007371335,17127.29590217391,7.2,233.56483333333333,64.33000183105469,"4,369.61",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-09,84.04000091552734,86.02999877929688,84.0199966430664,85.58999633789062,6702200,64.42279052734375,0.0,2.638202379595267,2.638272589654478,63.1504591533116,63.1504591533116,62.93354433734109,0.0,-372.80546378207646,-406.87183062668686,65.32823268658413,61.16516063922155,17135.062673913042,7.2,233.5773333333333,63.97999954223633,"4,378.42",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-10,86.80999755859375,86.88999938964844,86.18000030517578,86.61000061035156,6298400,65.19053649902344,0.0,1.1917330483742328,1.1917303882603925,63.22080664799131,63.22080664799131,63.23447662556541,0.0,-299.6217618982719,-378.3764382958634,65.37915059178431,61.13607272059361,17137.651597826087,7.2,233.5815,63.97999954223633,"4,402.92",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-11,86.5,87.12999725341797,86.26000213623047,87.12999725341797,4382900,65.58191680908203,0.0,0.6003886842188333,0.6003636893898712,63.29951032002767,63.29951032002767,63.54746865003429,0.0,-280.0368148680397,-317.48801351612934,65.48643639764624,61.07093703069849,17140.24052173913,7.2,233.58566666666667,63.97999954223633,"4,385.52",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-12,86.94000244140625,87.22000122070312,86.62000274658203,86.83999633789062,3980600,65.36363220214844,0.0,-0.3328370534477098,-0.3328426760825675,63.36609489687027,63.36609489687027,63.78962379031618,0.0578826917878559,-279.45071028842017,-286.36976235157726,65.64469801881381,60.989448480819966,17142.829445652173,7.2,233.58983333333333,64.9000015258789,"4,415.67",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-13,87.0999984741211,87.19999694824219,86.37999725341797,87.01000213623047,3276000,65.49161529541016,0.0,0.1957690068046025,0.1958016850500454,63.432517409324646,63.432517409324646,64.01655599099537,0.0552021174981577,-277.2287824100136,-278.90543585549113,65.81896447763198,60.90174436941392,17145.418369565217,7.2,233.594,64.55000305175781,"4,448.16",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-16,87.95999908447266,88.22000122070312,87.02999877929688,87.18000030517578,4866600,65.61956024169922,0.0,0.1953777321820338,0.1953608041456167,63.49879143454812,63.49879143454812,64.23028989108921,0.0551370391568079,-234.32594433478133,-263.6684790110717,66.0783578339411,60.79439645377863,17153.185141304348,7.2,233.6065,64.80000305175781,"4,465.19",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-17,87.36000061035156,87.44999694824219,86.66999816894531,87.06999969482422,3415400,65.53673553466797,0.0,-0.1261764280414135,-0.1262195399148957,63.55873096690458,63.55873096690458,64.40448264356638,0.0542392745513494,-235.5511615072338,-249.0352960840096,66.34776399909485,60.74100858391295,17155.774065217392,7.2,233.61066666666667,65.02999877929688,"4,524.54",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-18,86.30999755859375,88.01000213623047,86.19999694824219,87.83999633789062,5564700,66.11634063720703,0.0,0.8843420762205234,0.8843972740028461,63.631805528913226,63.631805528913226,64.63273037605181,0.0528015381991422,-240.05631666917068,-236.64447417039528,66.71398609862266,60.6743592382914,17158.362989130434,7.2,233.6148333333333,66.94999694824219,"4,513.23",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-19,88.04000091552734,88.25,87.30999755859375,87.75,4765200,66.048583984375,0.0,-0.1024548515968004,-0.102480948248218,63.69893826378716,63.69893826378716,64.82151085716157,0.0527896436719574,-239.99112045799745,-238.5328662114673,67.00742462156109,60.74296371462055,17160.95191304348,7.2,233.619,66.48999786376953,"4,484.97",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-20,87.61000061035156,87.6500015258789,84.75,84.75,13435200,63.79053115844727,0.0,-3.4188034188034178,-3.4187755281202103,63.70141374742663,63.70141374742663,64.684046897333,0.0614502074386455,-274.5708026638626,-251.5394132636769,67.0200298274975,60.77401543007086,17163.540836956523,7.2,233.6231666666667,66.75,"4,452.07",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-23,85.0,85.38999938964844,84.37999725341797,85.02999877929688,6048400,64.00125122070312,0.0,0.3303820404682911,0.330331255170857,63.709304207249694,63.709304207249694,64.59300747378235,0.0611977678041116,-307.54220531929354,-274.0347094803845,67.04283989117592,60.83701087786706,17171.307608695653,7.2,233.63566666666668,66.48999786376953,"4,441.98",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-24,85.12999725341797,85.44000244140625,84.52999877929688,85.11000061035156,3720900,64.06147003173828,0.0,0.0940865955582737,0.094090052751472,63.718334100185295,63.718334100185295,64.52213581484314,0.057169284431055,-313.4792526060584,-298.5307535297382,67.06206471430981,60.93445284855641,17173.896532608695,7.2,233.6398333333333,65.58000183105469,"4,417.25",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-25,85.13999938964844,85.55000305175781,84.43000030517578,84.5,3824700,63.60233688354492,0.0,-0.7167202514123505,-0.7167071688581106,63.71543416976929,63.71543416976929,64.39949595733671,0.0574508552437966,-321.3276845368435,-314.1163808207318,67.02493491240624,61.10706582001564,17176.48545652174,7.2,233.644,66.79000091552734,"4,439.98",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-26,84.58999633789062,84.8499984741211,83.9000015258789,84.19999694824219,3475100,63.37655258178711,0.0,-0.3550331973465215,-0.3549937200754471,63.70716876518436,63.70716876518436,64.26310350726342,0.0569478629378916,-471.8035894998448,-368.8701755475822,66.95840989768071,61.30531194985348,17179.074380434784,7.2,233.64816666666667,66.79000091552734,"4,419.07",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
2013-09-27,83.62000274658203,83.91999816894531,83.37999725341797,83.80000305175781,3017600,63.07546615600586,0.0,-0.4750521508097627,-0.4750754238212917,63.69212822687058,63.69212822687058,64.10475186042908,0.0570872697428902,-416.9305882150204,-403.35395408390286,66.89299308899061,61.46632087585314,17181.663304347825,7.2,233.65233333333333,66.4000015258789,"4,381.86",555.44,163.58,76.01,14402,-0.1041,10716,3686,1417,467,350,2234,1452,109,-36,1379,376,1003,0.439,645,659,-0.016399999999999998,1.57,1.54,0.4951,1548,2.4,0.6,-0.42310000000000003,0.2559,0.1008,0.0696,0.1075,0.2727,2312,0.1605,824,1488,0.1033
