date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2013-08-14,107.02999877929688,108.22000122070312,106.5199966430664,106.63999938964844,2170500,81.33810424804688,0.47,-1.131096990357372,-0.6984080855950925,82.4981391213157,82.4981391213157,82.37610930610957,0.0,0.0,0.0,0.0,0.0,17067.750652173912,7.2,233.4929032258065,66.4000015258789,"4,374.62",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-08-15,105.94000244140624,108.5199966430664,104.58999633789062,105.76000213623048,3267800,80.66691589355469,0.0,-0.8252037307338811,-0.8251831791473152,82.34553718566895,82.34553718566895,82.14821685110225,0.0,0.0,0.0,0.0,0.0,17070.339576086957,7.2,233.49574193548384,65.18000030517578,"4,351.10",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-08-16,105.76000213623048,106.8000030517578,104.83999633789062,104.91000366210938,2525400,80.01858520507812,0.0,-0.8037050462860296,-0.8037132463723728,82.16654087946965,82.16654087946965,81.8642659649657,0.0,0.0,0.0,0.0,0.0,17072.9285,7.2,233.4985806451613,63.5,"4,329.10",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-08-19,105.11000061035156,106.19000244140624,104.3499984741211,104.47000122070312,1723100,79.68297576904297,0.0,-0.4194094233600398,-0.4194143587705645,81.98914337158203,81.98914337158203,81.573427272176,0.0,-236.50659457312835,0.0,0.0,0.0,17080.69527173913,7.2,233.5070967741936,63.5,"4,343.56",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-08-20,104.12000274658205,106.22000122070312,104.12000274658205,105.5999984741211,1855500,80.54485321044922,0.0,1.0816475928154157,1.081633100531243,81.89285736083984,81.89285736083984,81.43628406394578,0.0,-227.87919750116464,0.0,0.0,0.0,17083.284195652173,7.2,233.50993548387092,63.5,"4,313.36",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-08-21,105.54000091552734,106.18000030517578,103.87999725341795,104.6500015258789,2341300,79.82025909423828,0.0,-0.8996183351981712,-0.8996156642283593,81.76331996917725,81.76331996917725,81.22081406798478,0.0,-235.1323878693457,-233.1727266478796,0.0,0.0,17085.873119565218,7.2,233.5127741935484,63.0,"4,347.48",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-08-22,106.0,107.36000061035156,104.83000183105467,106.29000091552734,2115100,81.0711441040039,0.0,1.5671279175690112,1.5671272230384448,81.72260374181411,81.72260374181411,81.20085807278733,0.0,-222.61102328529643,-228.5408695519356,0.0,0.0,17088.46204347826,7.2,233.5156129032258,64.54000091552734,"4,370.13",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-08-23,106.18000030517578,106.5,104.8499984741211,105.5999984741211,1572300,80.54485321044922,0.0,-0.6491696636211519,-0.6491716619658416,81.65717315673828,81.65717315673828,81.11339075780892,0.0,-227.87919750116464,-228.5408695519356,0.0,0.0,17091.050967391304,7.2,233.5184516129032,64.54000091552734,"4,328.83",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-08-26,110.7699966430664,116.25,110.75,113.75,11554700,86.76116180419922,0.0,7.717804586783394,7.717822239377492,81.9258041381836,81.9258041381836,81.86642689732761,0.0,-127.88896933620742,-192.7930633742228,0.0,0.0,17098.817739130434,7.2,233.5269677419355,64.41999816894531,"4,277.09",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-08-27,111.6999969482422,112.63999938964844,108.58000183105467,109.12999725341795,5315300,83.23734283447266,0.0,-4.0615408761160765,-4.06151657775059,81.99138107299805,81.99138107299805,82.04921568894696,0.0,-166.87671653629266,-174.2149611245549,85.78091207753417,78.20185006846194,17101.40666304348,7.2,233.5298064516129,62.04999923706055,"4,263.43",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-08-28,108.5999984741211,110.0999984741211,108.3000030517578,109.1999969482422,3043100,83.29070281982422,0.0,0.0641434038174404,0.0641058250233639,82.05325353713263,82.05325353713263,82.21474730639726,0.0,-166.44535054192127,-153.73701213814047,85.8770429169214,78.21111855158446,17103.99558695652,7.2,233.5326451612904,63.58000183105469,"4,290.96",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-08-29,108.75,111.5,108.5,108.86000061035156,2739600,83.0313720703125,0.0,-0.3113519664764919,-0.3113561786994512,82.09771347045898,82.09771347045898,82.32363060825263,0.0,-168.54179914281892,-167.28795540701097,85.87275376622891,78.21133894617343,17106.584510869565,7.2,233.5354838709677,62.29999923706055,"4,281.76",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-08-30,109.2300033569336,109.83000183105467,108.0199966430664,108.94000244140624,2655000,83.0924301147461,0.0,0.0734905664212082,0.073536114014705,82.1409620202106,82.1409620202106,82.42613720911842,0.0,-168.04820148011456,-167.67845038828492,85.89980312778667,78.21138766811177,17109.17343478261,7.2,233.5383225806452,62.95000076293945,"4,290.52",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-03,110.52999877929688,111.9800033569336,110.01000213623048,111.01000213623048,3309800,84.6712646484375,0.0,1.900128188392114,1.9000943064381604,82.24639129638672,82.24639129638672,82.72548753436097,0.0,-155.28478852026169,-163.95826304773172,86.21884860037619,78.20110684395974,17119.52913043478,7.2,233.5523333333333,62.95000076293945,"4,326.26",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-04,111.31999969482422,113.19000244140624,110.1999969482422,113.0199966430664,2955800,86.2043685913086,0.0,1.810642706203436,1.810654357457242,82.40471038818359,82.40471038818359,83.18933834195398,0.0,-142.89106497565933,-155.40801832534518,86.75508007580368,78.29477954333694,17122.118054347826,7.2,233.5565,62.95000076293945,"4,326.74",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-05,112.88999938964844,113.27999877929688,111.80999755859376,112.93000030517578,2710500,86.13574981689453,0.0,-0.0796286856872274,-0.0796001125411449,82.54821190467247,82.54821190467247,83.5821932052794,0.0,-143.4457841282725,-147.2072125413979,86.91618022687229,78.21146412127226,17124.70697826087,7.2,233.5606666666667,64.01000213623047,"4,326.52",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-06,113.04000091552734,113.04000091552734,109.98999786376952,111.01000213623048,3028400,84.6712646484375,0.0,-1.7001666198147691,-1.700205979015912,82.62684348777488,82.62684348777488,83.7274027310338,0.0,-155.28478852026169,-147.20721254139784,87.02616912744331,78.18621261694146,17127.29590217391,7.2,233.56483333333333,64.33000183105469,"4,369.61",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-09,111.33999633789062,111.95999908447266,110.45999908447266,111.66999816894533,2826800,85.1747055053711,0.0,0.5945374470895937,0.59458289541785,82.71783855983189,82.71783855983189,83.92037643427878,0.0,-151.21493609381255,-149.9818362474489,87.26267514757349,78.14174379773901,17135.062673913042,7.2,233.5773333333333,63.97999954223633,"4,378.42",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-10,112.31999969482422,112.5999984741211,110.41999816894533,111.16000366210938,3139700,84.7856674194336,0.0,-0.4566978733754112,-0.4567530743184833,82.78914300326643,82.78914300326643,84.03574856563276,0.0,-154.35994821634418,-153.6198909434728,87.47830624285368,78.1870830088553,17137.651597826087,7.2,233.5815,63.97999954223633,"4,402.92",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-11,112.2300033569336,112.88999938964844,111.37999725341795,111.97000122070312,3196200,85.40347290039062,0.0,0.7286771607671882,0.7286673558878132,82.87628733317057,82.87628733317057,84.21811181026715,0.0,-170.10973770110672,-158.56154067042115,87.76818235677916,78.24653703408998,17140.24052173913,7.2,233.58566666666667,63.97999954223633,"4,385.52",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-12,112.22000122070312,113.68000030517578,111.95999908447266,113.45999908447266,2685800,86.53997802734375,0.0,1.3307116616285477,1.3307481398077137,82.99447090395036,82.99447090395036,84.52769397254403,0.1262787836790613,-160.61419294736186,-161.6946262882709,88.20923673925779,78.32567002954104,17142.829445652173,7.2,233.58983333333333,64.9000015258789,"4,415.67",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-13,113.97000122070312,115.22000122070312,113.2699966430664,115.05999755859376,3297100,87.76033020019531,0.0,1.410187279245334,1.4101600216098742,83.14340400695801,83.14340400695801,84.95871213623087,0.1266050651861829,-246.168386138054,-192.29743892884085,88.79102153819694,78.45322666126596,17145.418369565217,7.2,233.594,64.55000305175781,"4,448.16",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-16,116.20999908447266,117.18000030517578,115.41000366210938,117.18000030517578,4710700,89.37735748291016,0.0,1.8425193738618173,1.8425492235798924,83.33231168804747,83.33231168804747,85.54786484912144,0.1275239844221168,-203.5221802068931,-203.434919764103,89.57047791623201,78.60964751101407,17153.185141304348,7.2,233.6065,64.80000305175781,"4,465.19",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-17,117.3000030517578,117.3000030517578,115.33000183105467,115.7300033569336,3145200,88.27137756347656,0.0,-1.237409920179133,-1.2374274095595994,83.47757833144244,83.47757833144244,85.91099987770212,0.1271793101899548,-212.80824829058108,-220.8329382118427,89.89073106626375,79.1482345404257,17155.774065217392,7.2,233.61066666666667,65.02999877929688,"4,524.54",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-18,115.58999633789062,117.91000366210938,115.01000213623048,117.5199966430664,2609400,89.63667297363281,0.0,1.5466976879039196,1.5467022809001252,83.65355246407645,83.65355246407645,86.40775629049288,0.1253973288016537,-185.8777616035757,-200.73606336701664,90.46653480718976,79.48161277581808,17158.362989130434,7.2,233.6148333333333,66.94999694824219,"4,513.23",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-19,117.8499984741211,117.8499984741211,115.66000366210938,117.18000030517578,3030400,89.37735748291016,0.0,-0.2893093495596854,-0.2892962022351453,83.81254704793294,83.81254704793294,86.80370311614853,0.1065028072081162,-188.4997566155444,-195.72858883656704,90.7145886926468,80.1892687292282,17160.95191304348,7.2,233.619,66.48999786376953,"4,484.97",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-20,117.1500015258789,117.61000061035156,116.06999969482422,116.8499984741211,5324700,89.12564849853516,0.0,-0.2816195854200787,-0.2816250015258426,83.9561443844357,83.9561443844357,87.11329583380008,0.1046674850044782,-263.43856174458693,-212.60535998790235,90.93537588823156,80.77393197309657,17163.540836956523,7.2,233.6231666666667,66.75,"4,452.07",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-23,115.88999938964844,116.5,115.02999877929688,115.0500030517578,2518800,87.75271606445312,0.0,-1.5404325595793078,-1.5404459403227766,84.05605416548879,84.05605416548879,87.19855186455382,0.1057826723698438,-280.7735545342364,-244.2372909647892,90.69720435417725,81.73288979255128,17171.307608695653,7.2,233.63566666666668,66.48999786376953,"4,441.98",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-24,115.19000244140624,116.4800033569336,114.58999633789062,114.77999877929688,2225700,87.54678344726562,0.0,-0.2346842810073357,-0.2346737815342892,84.14556004450871,84.14556004450871,87.24498274224874,0.1047656428290451,-283.37371193854875,-275.861942739124,90.77028014769334,81.73837616334183,17173.896532608695,7.2,233.6398333333333,65.58000183105469,"4,417.25",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-25,114.8000030517578,114.8000030517578,112.4000015258789,112.4800033569336,3651700,85.79249572753906,0.0,-2.003829453584327,-2.003828868005497,84.18673343658448,84.18673343658448,87.05131780695412,0.1070052294680689,-305.5237931934676,-289.89035322208423,90.67786842791804,82.08630317242377,17176.48545652174,7.2,233.644,66.79000091552734,"4,439.98",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
2013-09-26,113.62999725341795,114.08000183105467,112.5500030517578,112.8499984741211,3534600,86.07471466064453,0.0,0.3289430175543284,0.3289552666724482,84.23278175912252,84.23278175912252,86.92110405411283,0.1066327347622273,-325.03692461267354,-304.6448099148966,90.56852318883728,82.47404959558656,17179.074380434784,7.2,233.64816666666667,66.79000091552734,"4,419.07",555.44,163.58,76.01,5011,0.1335,1029,3982,1521,1249,25,2795,1187,261,-88,1014,-7,1021,0.2957,756,768,-0.0166,1.35,1.33,0.31679999999999997,1654,2.19,0.47,0.3056,0.7947,0.2369,0.20379999999999998,0.3301,-0.0069,1719,0.34299999999999997,444,1275,0.2544
