symbol,date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower
UNH,2018-09-18,262.92999267578125,264.0899963378906,262.0,263.2900085449219,3557000,244.38558959960938,0.0,0.0,0.0,244.38558959960938,244.38558959960938,244.38558959960938,0.0,0.0,0.0,0.0,0.0
UNH,2018-09-19,264.4700012207031,265.6099853515625,263.1600036621094,265.3299865722656,2274300,246.27903747558594,0.0,0.774802674289754,0.7747788562650904,245.33231353759766,245.33231353759766,244.63804931640627,0.0,0.0,0.0,0.0,0.0
UNH,2018-09-20,266.0799865722656,267.94000244140625,266.05999755859375,266.3900146484375,2095000,247.26295471191406,0.0,0.39951310813606256,0.3995131889475756,245.97586059570312,245.97586059570312,244.98803670247398,0.0,0.0,0.0,0.0,0.0
UNH,2018-09-21,266.1000061035156,267.8399963378906,265.8500061035156,266.6700134277344,5671600,247.52288818359375,0.0,0.10510858662116096,0.10512430864644262,246.36261749267578,246.36261749267578,245.3260168999566,0.0,0.0,0.0,0.0,0.0
UNH,2018-09-24,267.010009765625,269.5299987792969,266.6700134277344,267.3599853515625,2699800,248.1632843017578,0.0,0.25873622420433673,0.258721980364518,246.72275085449218,246.72275085449218,245.7043192201968,0.0,0.0,0.0,0.0,0.0
UNH,2018-09-25,267.29998779296875,267.3299865722656,263.0299987792969,263.510009765625,3789700,244.5897216796875,0.0,-1.4399969318052652,-1.4400045647868676,246.36724599202475,246.36724599202475,245.55570621479555,0.0,0.0,0.0,0.0,0.0
UNH,2018-09-26,264.5,265.489990234375,262.45001220703125,262.9100036621094,2238000,244.0327911376953,0.0,-0.22769765142860443,-0.22769989604123353,246.03375244140625,246.03375244140625,245.3526508711822,0.0,0.0,0.0,0.0,0.0
UNH,2018-09-27,263.0,265.4100036621094,262.92999267578125,264.6499938964844,2761400,245.6478729248047,0.0,0.6618197140232152,0.6618298219594809,245.98551750183105,245.98551750183105,245.3920138116652,0.0,0.0,0.0,0.0,0.0
UNH,2018-09-28,264.3800048828125,266.19000244140625,263.8500061035156,266.0400085449219,2875100,246.93812561035156,0.0,0.5252275384450611,0.5252448027269541,246.09136284722223,246.09136284722223,245.59816205149008,0.0,0.0,0.0,0.0,0.0
UNH,2018-10-01,267.25,270.0199890136719,267.0199890136719,269.1000061035156,3314500,249.7783966064453,0.0,1.1502020223687737,1.1501954139619075,246.46006622314454,246.46006622314454,246.15552665881745,0.0,0.0,0.0,0.0,0.0
UNH,2018-10-02,269.0,271.44000244140625,267.5,270.6300048828125,2777300,251.19850158691406,0.0,0.5685614063896782,0.5685459590431652,246.8908330743963,246.8908330743963,246.827923315897,0.0,0.0,0.0,0.0,0.0
UNH,2018-10-03,272.0,272.07000732421875,269.7699890136719,270.8999938964844,3002200,251.44908142089844,0.0,0.09976314850557166,0.09975371365726904,247.27068710327148,247.27068710327148,247.4440777298972,0.0,0.0,0.0,0.0,0.0
UNH,2018-10-04,271.0,271.6199951171875,267.30999755859375,268.32000732421875,2186600,249.05445861816406,0.0,-0.9523760171258888,-0.9523291114060695,247.40790029672476,247.40790029672476,247.6587951816661,0.0,0.0,0.0,0.0,0.0
UNH,2018-10-05,268.6499938964844,271.0,267.95001220703125,269.20001220703125,2045700,249.87118530273438,0.0,0.32796841785605046,0.32793096301177993,247.58384922572546,247.58384922572546,247.9537805311419,0.0,-120.44494414711463,0.0,0.0,0.0
UNH,2018-10-08,268.8399963378906,269.6499938964844,265.6499938964844,269.010009765625,1865000,249.6949005126953,0.0,-0.07058039851057796,-0.07055026766110695,247.7245859781901,247.7245859781901,248.18592986201568,0.0,-132.58958595048662,0.0,0.0,0.0
UNH,2018-10-09,269.19000244140625,271.9599914550781,268.4700012207031,270.1099853515625,2510100,250.71580505371094,0.0,0.40889764172562515,0.4088607892750007,247.91153717041016,247.91153717041016,248.52324655424172,0.0,-121.97726724783331,-125.00393244847818,0.0,0.0
UNH,2018-10-10,270.6000061035156,271.4200134277344,262.5199890136719,263.0799865722656,4267300,244.1905975341797,0.0,-2.602643056733711,-2.6026311018299553,247.69265836827896,247.69265836827896,247.94556001823346,0.0,-189.80690167117135,-148.1245849564971,0.0,0.0
UNH,2018-10-11,262.0,264.3999938964844,255.77999877929688,257.1199951171875,4558500,238.6585693359375,0.0,-2.2654674468903235,-2.265455039671571,247.19076453314887,247.19076453314887,246.70729459392734,0.0,-105.10387024134914,-138.9626797201179,0.0,0.0
UNH,2018-10-12,259.70001220703125,261.3900146484375,256.8599853515625,259.6099853515625,4006300,240.96978759765625,0.0,0.9684156353690465,0.968420395776981,246.86334469443872,246.86334469443872,245.94229366109118,0.0,-90.91592027591324,-128.60889739614456,0.0,0.0
UNH,2018-10-15,260.1300048828125,262.44000244140625,259.30999755859375,260.25,3583400,241.5638427734375,0.0,0.2465292879897385,0.2465268288210254,246.59836959838867,246.59836959838867,245.35850020940404,0.0,-87.26917463951247,-94.42965505225828,253.77044009936128,239.42629909741606
UNH,2018-10-16,269.69000244140625,272.80999755859375,265.0,272.57000732421875,6453600,252.9991455078125,0.0,4.733912516510563,4.733863562975427,246.9031684512184,246.9031684512184,246.3772529158585,0.0,-16.32914545399157,-64.8380801231391,254.6613498978357,239.39674488976198
UNH,2018-10-17,270.19000244140625,271.0,265.6300048828125,267.29998779296875,3985100,248.10757446289062,0.0,-1.9334554021497197,-1.9334338205386659,246.95791417902166,246.95791417902166,246.60796245546277,0.0,-45.052406731429166,-49.550242274977734,254.75875354199493,239.4821949443332
UNH,2018-10-18,267.3500061035156,267.8800048828125,263.7099914550781,266.80999755859375,3132100,247.6527862548828,0.0,-0.18331098269802615,-0.18330283103703549,246.98812600840694,246.98812600840694,246.74727229538544,0.0,-47.72291900745289,-36.3681570642912,254.78176476166482,239.4981668789602
UNH,2018-10-19,266.6199951171875,267.9800109863281,263.8900146484375,265.29998779296875,3336600,246.251220703125,0.0,-0.5659494694509659,-0.5659397469145899,246.95742162068686,246.95742162068686,246.68113208308407,0.0,-55.95289934932863,-49.57607502940356,254.7259240764954,239.42684081608274
UNH,2018-10-22,266.75,266.8299865722656,260.05999755859375,262.19000244140625,2618100,243.3645477294922,0.0,-1.1722523538106766,-1.1722471731877904,246.81370666503906,246.81370666503906,246.2389208359385,0.0,-72.90341714467985,-58.85974516715379,254.6418894893407,239.03100174601087
UNH,2018-10-23,259.7200012207031,265.5199890136719,259.20001220703125,264.8599853515625,4081800,245.8428497314453,0.0,1.018338947059183,1.0183496425731908,246.776366013747,246.776366013747,246.18611135533942,0.0,-58.35085003019502,-62.40238884140117,254.64852616859517,239.1496778719322
UNH,2018-10-24,264.010009765625,265.3299865722656,255.92999267578125,256.32000732421875,5265600,237.916015625,0.0,-3.224336819322926,-3.2243500736769293,246.44820488823785,246.44820488823785,245.08343192462752,0.0,-104.89714876558807,-78.71713864682097,255.2488222794085,237.9377042098493
UNH,2018-10-25,258.1600036621094,265.17999267578125,253.3699951171875,264.239990234375,4675600,245.26731872558594,0.0,3.089880884771623,3.08987315598499,246.40603038242884,246.40603038242884,245.10795016475532,0.0,-41.68042887866753,-68.30947589148354,255.2402120843401,237.90825898499583
