date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2013-07-31,40.40999984741211,40.58000183105469,40.060001373291016,40.08000183105469,13557100,28.996198654174805,0.0,0.0,0.0,28.996198654174805,28.996198654174805,28.996198654174805,0.0,0.0,0.0,0.0,0.0,17031.505717391305,7.203225806451613,233.43806451612903,64.02999877929688,"4,426.58",555.44,163.58,76.01,11040,-0.0362,4315,6725,4319,301,4620,2105,149,-274,2230,520,1710,-0.0836,4410,4482,-0.0165,0.39,0.38,-0.0732,1952,0.44,0.28,0.098,0.6091,0.1907,0.1549,0.17679999999999998,0.2332,2912,0.2638,533,2379,0.2155
2013-08-01,40.400001525878906,40.75,40.400001525878906,40.56999969482422,12001100,29.35069465637207,0.0,1.2225495044510426,1.2225602618646247,29.17344665527344,29.17344665527344,29.043464787801103,0.0,0.0,0.0,0.0,0.0,17034.09464130435,7.2,233.456,64.87999725341797,"4,501.61",555.44,163.58,76.01,11040,-0.0362,4315,6725,4319,301,4620,2105,149,-274,2230,520,1710,-0.0836,4410,4482,-0.0165,0.39,0.38,-0.0732,1952,0.44,0.28,0.098,0.6091,0.1907,0.1549,0.17679999999999998,0.2332,2912,0.2638,533,2379,0.2155
2013-08-02,40.02999877929688,40.40999984741211,39.90999984741211,40.220001220703125,25516600,29.09747886657715,0.0,-0.8627026787129788,-0.8627250317564394,29.14812405904134,29.14812405904134,29.05066666497125,0.0,0.0,0.0,0.0,0.0,17036.68356521739,7.2,233.45883870967745,64.87999725341797,"4,500.77",555.44,163.58,76.01,11040,-0.0362,4315,6725,4319,301,4620,2105,149,-274,2230,520,1710,-0.0836,4410,4482,-0.0165,0.39,0.38,-0.0732,1952,0.44,0.28,0.098,0.6091,0.1907,0.1549,0.17679999999999998,0.2332,2912,0.2638,533,2379,0.2155
2013-08-05,40.18000030517578,40.470001220703125,40.18000030517578,40.290000915527344,9933200,29.14812088012696,0.0,0.1740420007451115,0.1740426164823949,29.148123264312744,29.148123264312744,29.063660560325346,0.0,0.0,0.0,0.0,0.0,17044.45033695652,7.2,233.46735483870967,66.30999755859375,"4,493.55",555.44,163.58,76.01,11040,-0.0362,4315,6725,4319,301,4620,2105,149,-274,2230,520,1710,-0.0836,4410,4482,-0.0165,0.39,0.38,-0.0732,1952,0.44,0.28,0.098,0.6091,0.1907,0.1549,0.17679999999999998,0.2332,2912,0.2638,533,2379,0.2155
2013-08-06,40.22999954223633,40.43000030517578,40.060001373291016,40.369998931884766,8645600,29.20598793029785,0.0,0.1985555089093926,0.1985275497136784,29.159696197509767,29.159696197509767,29.082637542988344,0.0,0.0,0.0,0.0,0.0,17047.039260869566,7.2,233.4701935483871,65.5199966430664,"4,458.60",555.44,163.58,76.01,11040,-0.0362,4315,6725,4319,301,4620,2105,149,-274,2230,520,1710,-0.0836,4410,4482,-0.0165,0.39,0.38,-0.0732,1952,0.44,0.28,0.098,0.6091,0.1907,0.1549,0.17679999999999998,0.2332,2912,0.2638,533,2379,0.2155
2013-08-07,40.310001373291016,40.33000183105469,40.060001373291016,40.150001525878906,9301800,29.04683494567871,0.0,-0.5449527169348101,-0.5449327206426657,29.140885988871258,29.140885988871258,29.077863863347066,0.0,0.0,0.0,0.0,0.0,17049.62818478261,7.2,233.4730322580645,64.94999694824219,"4,493.31",555.44,163.58,76.01,11040,-0.0362,4315,6725,4319,301,4620,2105,149,-274,2230,520,1710,-0.0836,4410,4482,-0.0165,0.39,0.38,-0.0732,1952,0.44,0.28,0.098,0.6091,0.1907,0.1549,0.17679999999999998,0.2332,2912,0.2638,533,2379,0.2155
2013-08-08,40.29999923706055,40.36000061035156,40.02000045776367,40.20000076293945,9481100,29.08300971984864,0.0,0.1245310962898038,0.1245394695758461,29.132617950439453,29.132617950439453,29.07854997754728,0.0,0.0,0.0,0.0,0.0,17052.21710869565,7.2,233.475870967742,66.62000274658203,"4,484.04",555.44,163.58,76.01,11040,-0.0362,4315,6725,4319,301,4620,2105,149,-274,2230,520,1710,-0.0836,4410,4482,-0.0165,0.39,0.38,-0.0732,1952,0.44,0.28,0.098,0.6091,0.1907,0.1549,0.17679999999999998,0.2332,2912,0.2638,533,2379,0.2155
2013-08-09,40.25,40.31999969482422,40.04999923706055,40.15999984741211,9021600,29.054059982299805,0.0,-0.0995047631049295,-0.0995417524791819,29.122798204422,29.122798204422,29.075284644847613,0.0,0.0,0.0,0.0,0.0,17054.806032608696,7.2,233.4787096774193,66.62000274658203,"4,479.53",555.44,163.58,76.01,11040,-0.0362,4315,6725,4319,301,4620,2105,149,-274,2230,520,1710,-0.0836,4410,4482,-0.0165,0.39,0.38,-0.0732,1952,0.44,0.28,0.098,0.6091,0.1907,0.1549,0.17679999999999998,0.2332,2912,0.2638,533,2379,0.2155
2013-08-12,40.040000915527344,40.09999847412109,39.709999084472656,39.83000183105469,13970000,28.815332412719727,0.0,-0.8217082111833918,-0.8216668160164753,29.0886353386773,29.0886353386773,29.04062434723056,0.0,0.0,0.0,0.0,0.0,17062.572804347827,7.2,233.4872258064516,66.25,"4,478.43",555.44,163.58,76.01,11040,-0.0362,4315,6725,4319,301,4620,2105,149,-274,2230,520,1710,-0.0836,4410,4482,-0.0165,0.39,0.38,-0.0732,1952,0.44,0.28,0.098,0.6091,0.1907,0.1549,0.17679999999999998,0.2332,2912,0.2638,533,2379,0.2155
2013-08-13,39.93000030517578,40.04999923706055,39.5,39.650001525878906,13548700,28.68511009216309,0.0,-0.4519214082371436,-0.4519202440266046,29.04828281402588,29.04828281402588,28.9932224465549,0.0,0.0,0.0,0.0,0.0,17065.16172826087,7.2,233.49006451612905,66.25,"4,444.29",555.44,163.58,76.01,11040,-0.0362,4315,6725,4319,301,4620,2105,149,-274,2230,520,1710,-0.0836,4410,4482,-0.0165,0.39,0.38,-0.0732,1952,0.44,0.28,0.098,0.6091,0.1907,0.1549,0.17679999999999998,0.2332,2912,0.2638,533,2379,0.2155
