date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2013-08-14,122.76000213623048,122.95999908447266,121.54000091552734,122.0500030517578,6884900,79.72199249267578,0.0,-0.3673444475446374,-0.36735845453153,80.73800867254084,80.73800867254084,80.75752450420832,0.0,0.0,0.0,0.0,0.0,17067.750652173912,7.2,233.4929032258065,66.4000015258789,"4,374.62",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-08-15,120.68000030517578,121.0,120.0,120.25,4247800,79.19512939453125,1.0,-1.474807871159567,-0.660875476980749,80.60943539937337,80.60943539937337,80.54920515625138,0.0,0.0,0.0,0.0,0.0,17070.339576086957,7.2,233.49574193548384,65.18000030517578,"4,351.10",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-08-16,119.88999938964844,120.19000244140624,119.0500030517578,119.87999725341795,5652500,78.9514389038086,0.0,-0.3076945917522056,-0.3077089368825336,80.48189720740685,80.48189720740685,80.33616965592567,0.0,0.0,0.0,0.0,0.0,17072.9285,7.2,233.4985806451613,63.5,"4,329.10",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-08-19,119.69000244140624,120.0,118.5199966430664,118.66000366210938,4308900,78.14796447753906,0.0,-1.0176790284117332,-1.017681802162529,80.315187726702,80.315187726702,80.04440896547412,0.0,-481.1918759292349,0.0,0.0,0.0,17080.69527173913,7.2,233.5070967741936,63.5,"4,343.56",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-08-20,118.58999633789062,119.3000030517578,118.29000091552734,118.29000091552734,4490700,77.904296875,0.0,-0.3118175755628893,-0.3118028782555182,80.15446166992187,80.15446166992187,79.75906068674425,0.0,-482.5052662858352,0.0,0.0,0.0,17083.284195652173,7.2,233.50993548387092,63.5,"4,313.36",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-08-21,118.37999725341795,118.5,117.22000122070312,117.6999969482422,5648600,77.51570892333984,0.0,-0.4987775490055912,-0.498801692907469,79.9895396232605,79.9895396232605,79.45994711829033,0.0,-503.86175299923417,-489.18629840476814,0.0,0.0,17085.873119565218,7.2,233.5127741935484,63.0,"4,347.48",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-08-22,117.94000244140624,119.19000244140624,117.43000030517578,118.29000091552734,4028600,77.904296875,0.0,0.5012778101809223,0.5013021967514408,79.86687828512753,79.86687828512753,79.25252708585163,0.0,-522.1209922875219,-502.8293371908637,0.0,0.0,17088.46204347826,7.2,233.5156129032258,64.54000091552734,"4,370.13",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-08-23,118.69000244140624,119.7300033569336,118.12000274658205,119.52999877929688,4675900,78.720947265625,0.0,1.0482693838636647,1.048273873693173,79.80321545071072,79.80321545071072,79.18164977648809,0.0,-550.7734724015573,-525.5854058961045,0.0,0.0,17091.050967391304,7.2,233.5184516129032,64.54000091552734,"4,328.83",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-08-26,119.73999786376952,119.91999816894533,118.5199966430664,118.83999633789062,3783400,78.26652526855469,0.0,-0.5772629870768098,-0.577256769455492,79.72233702007092,79.72233702007092,79.05963317543029,0.0,-557.274504389359,-543.3896563594794,0.0,0.0,17098.817739130434,7.2,233.5269677419355,64.41999816894531,"4,277.09",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-08-27,118.23999786376952,119.66999816894533,118.06999969482422,118.80999755859376,5185600,78.24677276611328,0.0,-0.0252429991764557,-0.025237484829732,79.64855880737305,79.64855880737305,78.95125178752136,0.0,-557.5570867710188,-555.2016878539783,82.60689505265177,76.69022256209433,17101.40666304348,7.2,233.5298064516129,62.04999923706055,"4,263.43",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-08-28,119.45999908447266,122.36000061035156,119.45999908447266,121.80999755859376,7615400,80.22251892089844,0.0,2.525040031686298,2.5250193521601627,79.67589024135044,79.67589024135044,79.12075407197163,0.0,-615.5984883394711,-576.8100264999497,82.26395439630825,76.83238883489291,17103.99558695652,7.2,233.5326451612904,63.58000183105469,"4,290.96",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-08-29,121.1500015258789,121.55999755859376,120.05999755859376,120.37000274658205,5488800,79.27417755126953,0.0,-1.1821647162574167,-1.1821386094395758,79.6576305736195,79.6576305736195,79.14121053587802,0.0,-631.3778732403842,-601.5111494502914,81.69071766691822,77.0740948025642,17106.584510869565,7.2,233.5354838709677,62.29999923706055,"4,281.76",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-08-30,120.5199966430664,120.87999725341795,120.06999969482422,120.43000030517578,4696100,79.31367492675781,0.0,0.0498442778306351,0.049823759398504,79.64267598027769,79.64267598027769,79.16420578799533,0.0,-630.7206792062893,-625.8990135953816,81.32225918385787,77.21229586985307,17109.17343478261,7.2,233.5383225806452,62.95000076293945,"4,290.52",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-09-03,121.33999633789062,121.4800033569336,120.0,120.5500030517578,4154300,79.3927230834961,0.0,0.0996452265033198,0.0996652302535094,79.63226127624512,79.63226127624512,79.19467476072877,0.0,-659.0120594986662,-640.3702039817799,81.07828152307516,77.29662692419046,17119.52913043478,7.2,233.5523333333333,62.95000076293945,"4,326.26",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-09-04,120.3499984741211,121.2699966430664,119.94000244140624,120.86000061035156,3671200,79.59686279296875,0.0,0.257152675857375,0.2571264739942958,79.63084533691406,79.63084533691406,79.24829983169411,0.0,-731.9677606091642,-673.90016643804,80.9555765221774,77.33562068241245,17122.118054347826,7.2,233.5565,62.95000076293945,"4,326.74",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-09-05,121.08000183105467,121.66999816894533,120.91000366210938,121.37000274658205,3337300,79.9327392578125,0.0,0.4219776052084345,0.4219719886666473,79.642456641564,79.642456641564,79.33955842184324,0.0,-725.4331982603791,-705.4710061227365,80.84126587727103,77.38739470622507,17124.70697826087,7.2,233.5606666666667,64.01000213623047,"4,326.52",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-09-06,121.52999877929688,122.75,119.01000213623048,121.20999908447266,5690200,79.8273696899414,0.0,-0.1318313079743949,-0.1318227910734326,79.64930527298539,79.64930527298539,79.40459992425633,0.0,-676.1779346272496,-711.192964498931,80.74290125996076,77.42967106669938,17127.29590217391,7.2,233.56483333333333,64.33000183105469,"4,369.61",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
2013-09-09,121.20999908447266,122.47000122070312,121.20999908447266,122.22000122070312,4482000,80.49256134033203,0.0,0.8332663508450189,0.8332876969068481,79.67942156110492,79.67942156110492,79.54966144639977,0.0,-664.1491498672789,-688.5867609183025,80.83533425678529,77.3849004233905,17135.062673913042,7.2,233.5773333333333,63.97999954223633,"4,378.42",555.44,163.58,76.01,56158,-0.0726,42423,13735,1176,726,"3,635",5537,8198,0,28.0,8170,3240,4930,-0.3195,1923,,-0.0174,2.6,2.57,-0.3054,-1161,-0.6,1.0,0.11109999999999999,0.2446,0.146,0.08779999999999999,-0.0207,0.39659999999999995,11805,0.2102,3635,8170,0.14550000000000002
