symbol,date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower
WBA,2018-09-18,70.51000213623047,71.44000244140625,70.31999969482422,70.87999725341797,4670800,57.54438018798828,0.0,0.0,0.0,57.54438018798828,57.54438018798828,57.54438018798828,0.0,0.0,0.0,0.0,0.0
WBA,2018-09-19,71.01000213623047,72.04000091552734,70.88999938964844,71.27999877929688,4552400,57.86912155151367,0.0,0.5643362604103697,0.5643320207195046,57.70675086975098,57.70675086975098,57.58767903645834,0.0,0.0,0.0,0.0,0.0
WBA,2018-09-20,71.5199966430664,72.9800033569336,71.5199966430664,72.88999938964844,5279600,59.176212310791016,0.0,2.258698986985941,2.2587015738847915,58.196571350097656,58.196571350097656,57.799483473036034,0.0,0.0,0.0,0.0,0.0
WBA,2018-09-21,73.19999694824219,73.19999694824219,71.94000244140625,73.0,8826500,59.26552200317383,0.0,0.15091317227693413,0.15092161004452986,58.4638090133667,58.4638090133667,57.99495527705441,0.0,0.0,0.0,0.0,0.0
WBA,2018-09-24,72.55999755859375,72.66999816894531,71.76000213623047,72.19999694824219,3556700,58.616024017333984,0.0,-1.0958945914490537,-1.095912030952939,58.49425201416015,58.49425201416015,58.07776444242502,0.0,0.0,0.0,0.0,0.0
WBA,2018-09-25,72.7699966430664,72.94999694824219,71.83000183105469,72.20999908447266,3111200,58.624141693115234,0.0,0.013853374865990808,0.013848902100299654,58.515900293986,58.515900293986,58.15061474251705,0.0,0.0,0.0,0.0,0.0
WBA,2018-09-26,72.41999816894531,73.69999694824219,72.2699966430664,72.95999908447266,5742900,59.233036041259766,0.0,1.0386373210206523,1.0386409601217839,58.61834825788225,58.61834825788225,58.29493758234941,0.0,0.0,0.0,0.0,0.0
WBA,2018-09-27,72.95999908447266,74.56999969482422,72.51000213623047,73.80999755859375,4111400,59.92312240600586,0.0,1.1650198530525957,1.1650362886437282,58.781445026397705,58.781445026397705,58.51202889217028,0.0,0.0,0.0,0.0,0.0
WBA,2018-09-28,73.81999969482422,74.0,72.75,72.9000015258789,4871200,59.18434524536133,0.0,-1.2328899374267621,-1.2328749420615792,58.82621171739366,58.82621171739366,58.60167107259576,0.0,0.0,0.0,0.0,0.0
WBA,2018-10-01,72.87999725341797,73.5999984741211,72.37000274658203,72.45999908447266,5408600,58.827117919921875,0.0,-0.6035698658388267,-0.6035841470552583,58.82630233764648,58.82630233764648,58.63173065223924,0.0,0.0,0.0,0.0,0.0
WBA,2018-10-02,72.30000305175781,73.7699966430664,72.01000213623047,73.48999786376953,3842900,59.66331481933594,0.0,1.4214722499459542,1.4214480140814167,58.90239438143644,58.90239438143644,58.76927520785214,0.0,0.0,0.0,0.0,0.0
WBA,2018-10-03,73.69999694824219,74.2699966430664,73.48999786376953,73.80000305175781,6075400,59.915000915527344,0.0,0.42183317049886426,0.42184397054292333,58.986778259277344,58.986778259277344,58.922038635542165,0.0,0.0,0.0,0.0,0.0
WBA,2018-10-04,73.69000244140625,74.12999725341797,72.91000366210938,73.33999633789062,3832800,59.54155349731445,0.0,-0.6233153046681816,-0.6232953559316523,59.02945327758789,59.02945327758789,59.004640617111804,0.0,0.0,0.0,0.0,0.0
WBA,2018-10-05,73.08999633789062,73.47000122070312,72.13999938964844,72.51000213623047,5663500,58.86771011352539,0.0,-1.1317074490107992,-1.1317195205856612,59.01790019444057,59.01790019444057,58.98638321663361,0.0,-269.46563720703125,0.0,0.0,0.0
WBA,2018-10-08,72.5,74.55000305175781,72.48999786376953,74.1500015258789,6482000,60.19914627075195,0.0,2.261756090652489,2.2617427358035735,59.096649932861325,59.096649932861325,59.148084957182725,0.0,-290.5122889218298,0.0,0.0,0.0
WBA,2018-10-09,73.55999755859375,73.81999969482422,72.91000366210938,73.55999755859375,5194800,59.720157623291016,0.0,-0.7956897574428745,-0.7956734889671635,59.135619163513184,59.135619163513184,59.22436131266384,0.0,-386.8795807589364,-315.61916896259913,0.0,0.0
WBA,2018-10-10,73.55999755859375,74.22000122070312,72.30999755859375,72.30999755859375,8011200,58.7053337097168,0.0,-1.6992931504712483,-1.6992987861412345,59.11030825446634,59.11030825446634,59.1551576322709,0.0,-464.5793512022416,-380.65707362766926,0.0,0.0
WBA,2018-10-11,69.75,74.37999725341797,69.69000244140625,70.9000015258789,15407000,57.56062698364258,0.0,-1.9499323472833785,-1.9499194600179015,59.024214850531685,59.024214850531685,58.94255354578712,0.0,-248.55291566543835,-366.6706158755388,0.0,0.0
WBA,2018-10-12,71.44999694824219,73.76000213623047,70.43000030517578,73.5,9722500,59.67145538330078,0.0,3.6671345813329426,3.667139345542658,59.05828014173006,59.05828014173006,59.03974045745561,0.0,-205.29821099977957,-306.1434926224865,0.0,0.0
WBA,2018-10-15,73.08999633789062,75.3499984741211,73.0,74.72000122070312,8308500,60.661922454833984,0.0,1.6598656063988138,1.6598674612022135,59.13846225738526,59.13846225738526,59.2560313904394,0.0,-159.50682534740054,-204.4526506708728,60.81121009755997,57.46571441721054
