,Date,WBA,V,CRM,CVX,PG,VZ,WMT,UNH,TRV,MCD,MMM,NKE,MRK,MSFT,JPM,KO,JNJ,GS,HD,HON,IBM,INTC,DIS,CAT,CSCO,AXP,BA,AMGN,AAPL
181,2019-06-10,43.30504989624024,165.98802185058594,152.7899932861328,101.15583038330078,97.84786224365234,45.46843719482422,100.37676239013672,231.94125366210935,135.21163940429688,182.5987701416016,141.95948791503906,79.15727233886719,68.48457336425781,127.1800308227539,97.02449798583984,44.69098281860352,124.04988098144533,175.27059936523438,178.83432006835938,157.09938049316406,104.4926300048828,41.4626579284668,135.41506958007812,113.29795837402344,49.520877838134766,115.55237579345705,347.4984436035156,154.3683624267578,46.648380279541016
182,2019-06-11,43.79366683959961,165.49240112304688,150.14999389648438,100.2293701171875,98.44188690185548,46.01906967163086,100.7688446044922,229.8194122314453,135.09397888183594,184.3766326904297,142.48248291015625,79.80906677246094,68.89973449707031,126.70047760009766,97.32347106933594,44.647499084472656,124.72802734375,175.8213653564453,178.7982177734375,157.43875122070312,105.43099975585938,41.506954193115234,133.4490966796875,114.68558502197266,50.12651062011719,116.08934020996094,343.1080627441406,153.52430725097656,47.18854141235352
183,2019-06-12,43.16425704956055,166.73622131347656,151.27999877929688,99.41873931884766,98.71188354492188,46.44824600219727,101.59037017822266,228.5388641357422,135.5829620361328,185.8915100097656,142.5668182373047,79.20521545410156,69.50586700439453,126.11542510986328,96.0836410522461,44.91712951660156,126.4234390258789,171.74928283691406,179.63796997070312,158.58526611328125,104.59345245361328,41.03740692138672,134.0813751220703,114.5233917236328,49.02936172485352,114.95886993408205,340.8490295410156,154.3859405517578,47.03836441040039
184,2019-06-13,43.80195236206055,164.5596160888672,151.33999633789062,100.0143051147461,99.8188705444336,46.65878677368164,101.4316864013672,228.9688415527344,135.29315185546875,185.492431640625,142.43190002441406,80.14458465576172,68.83332061767578,126.91145324707033,96.32106018066406,44.82070541381836,125.5578842163086,172.85986328125,182.71713256835935,158.85125732421875,105.2836685180664,41.37406921386719,140.0286865234375,114.58646392822266,49.30145263671875,114.7987289428711,342.6464233398437,155.36184692382812,47.02867126464844
185,2019-06-14,43.53693389892578,164.86077880859375,150.00999450683594,99.9315948486328,100.07986450195312,47.19322967529297,101.82378387451172,230.3677215576172,135.92703247070312,186.2180633544922,140.6098175048828,79.98163604736328,69.19274139404297,127.0361785888672,96.56725311279295,44.9785041809082,125.00465393066406,173.04949951171875,185.80528259277344,158.5027313232422,104.81060028076172,40.92223358154297,139.93975830078125,114.64053344726562,48.05509948730469,114.93060302734376,340.9767150878906,154.80795288085938,46.68714141845703
186,2019-06-17,43.73569488525391,164.76365661621094,150.2899932861328,100.4113540649414,99.8908920288086,46.66688537597656,101.90782165527344,230.93104553222656,135.75498962402344,184.8755340576172,140.68572998046875,78.70675659179688,69.62738037109375,127.4198226928711,96.03966522216795,44.59279251098633,124.42465209960938,172.30006408691406,186.89791870117188,158.0899658203125,104.65548706054688,40.86907196044922,139.2679901123047,114.7216339111328,48.625606536865234,114.4124755859375,348.578857421875,156.8388671875,46.9656867980957
187,2019-06-18,43.727420806884766,164.49156188964844,150.58999633789062,101.68521118164062,98.63987731933594,46.42395782470703,102.36526489257812,230.6775665283203,136.12623596191406,185.5105133056641,144.970947265625,80.80597686767578,70.6220703125,129.6353759765625,97.34984588623048,44.39116668701172,125.12958526611328,176.04708862304688,187.3493804931641,161.19932556152344,105.76448822021484,41.967655181884766,137.55886840820312,117.43375396728516,49.19612884521485,116.2777328491211,367.2993774414063,159.66986083984375,48.07025909423828
188,2019-06-19,43.81023788452149,165.86167907714844,154.13999938964844,101.65213012695312,99.37786865234376,46.66688537597656,102.33724212646484,234.89300537109372,137.27626037597656,185.54681396484372,144.03460693359375,80.08708190917969,71.3492431640625,130.14373779296875,96.64640045166016,44.81193923950195,125.32589721679688,176.64300537109375,187.76475524902344,160.88746643066406,106.30733489990234,41.70186614990234,139.2185821533203,117.68607330322266,49.26635360717773,117.45530700683594,361.9955749511719,160.689697265625,47.92975997924805
189,2019-06-20,43.79366683959961,168.82540893554688,157.1999969482422,102.8019027709961,100.56585693359376,46.43205261230469,102.99072265625,232.6115875244141,137.8105010986328,186.0638732910156,146.72552490234375,81.70703125,70.71400451660156,131.35223388671875,96.89260864257812,45.28530883789063,126.89637756347656,176.69715881347656,190.75357055664065,161.69459533691406,107.68000030517578,41.80818939208984,140.30531311035156,120.40725708007812,50.38982772827149,117.68141174316406,368.2030029296875,161.84144592285156,48.314903259277344
190,2019-06-21,43.43755340576172,168.53387451171875,156.83999633789062,103.33958435058594,100.07986450195312,46.780250549316406,103.7469253540039,236.8552398681641,137.16758728027344,185.28375244140625,146.22781372070312,82.19589233398438,70.68893432617188,131.37142944335938,96.23313903808594,45.18888092041016,126.78927612304688,176.91384887695312,189.07406616210935,159.87855529785156,107.95143127441406,42.04738998413086,138.5369110107422,120.64152526855467,50.05630111694336,117.50241088867188,365.2171325683594,164.5054168701172,48.15018844604492
191,2019-06-24,43.02347946166992,168.93235778808594,152.55999755859375,103.32302856445312,101.09686279296876,47.18513870239258,103.84961700439452,234.3766326904297,137.65660095214844,184.97537231445312,146.25314331054688,80.9977035522461,71.47465515136719,132.14833068847656,95.54724884033205,45.51322937011719,127.65481567382812,178.31336975097656,185.5614776611328,160.15370178222656,108.06775665283205,42.198001861572266,137.5391082763672,121.07401275634766,50.187950134277344,116.94660186767578,367.3288269042969,162.5009002685547,48.10174560546875
192,2019-06-25,43.85164642333984,166.4350128173828,149.33999633789062,102.2725067138672,100.54788970947266,46.96649932861328,103.36417388916016,232.5177154541016,138.6616973876953,186.59906005859372,145.11434936523438,79.19561004638672,71.24895477294922,127.97608947753906,94.75587463378906,45.37296676635742,128.70779418945312,177.02220153808594,184.8751983642578,159.5391845703125,107.29998779296876,41.506954193115234,138.25042724609375,120.47933959960938,49.22245788574219,116.02338409423828,362.7420043945313,162.15797424316406,47.37264251708984
193,2019-06-26,43.379581451416016,166.22122192382812,149.0399932861328,102.51239776611328,98.75686645507812,46.14863967895508,102.84136199951172,228.5838928222656,134.6502227783203,185.54681396484372,144.98780822753906,79.12850952148438,69.82801055908203,128.45565795898438,95.38897705078124,44.81193923950195,126.57512664794922,177.87997436523438,186.39224243164065,159.2181396484375,107.42407989501952,42.69413757324219,138.70484924316406,121.7768096923828,49.67887115478516,116.428466796875,368.2619018554688,161.04141235351562,48.397274017333984
194,2019-06-27,45.15187072753906,166.3864288330078,150.69000244140625,101.83411407470705,98.80187225341795,46.35917282104492,102.7853546142578,231.2783966064453,135.10301208496094,187.1070251464844,144.66722106933594,80.1925048828125,70.07038116455078,128.6666717529297,95.7055206298828,44.77688980102539,125.5400390625,179.96568298339844,186.9340057373047,159.44744873046875,107.42407989501952,42.04738998413086,137.61814880371094,122.09217834472656,48.91526412963867,116.75818634033205,357.5364074707031,161.78871154785156,48.38273620605469
