symbol,date,open,high,low,close,volume,adjclose,dividends,splits,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower
AAPL,2018-09-18,54.4474983215332,55.462501525878906,54.279998779296875,54.560001373291016,126286800,52.25394058227539,0.0,0.0,0.0,0.0,52.25394058227539,52.25394058227539,52.25394058227539,0.0,0.0,0.0,0.0,0.0
AAPL,2018-09-19,54.625,54.904998779296875,53.82500076293945,54.592498779296875,108495200,52.28507614135742,0.0,0.0,0.05956269279305815,0.05958509298069625,52.269508361816406,52.269508361816406,52.258091990153,0.0,0.0,0.0,0.0,0.0
AAPL,2018-09-20,55.060001373291016,55.56999969482422,54.787498474121094,55.00749969482422,106435200,52.68254470825195,0.0,0.0,0.7601793741024432,0.7601950618182807,52.407187143961586,52.407187143961586,52.314685685899526,0.0,0.0,0.0,0.0,0.0
AAPL,2018-09-21,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,384986800,52.11507797241211,0.0,0.0,-1.0771236332936307,-1.0771437465338707,52.33415985107422,52.33415985107422,52.2880713241012,0.0,0.0,0.0,0.0,0.0
AAPL,2018-09-24,54.20500183105469,55.314998626708984,54.157501220703125,55.1974983215332,110773600,52.864498138427734,0.0,0.0,1.438017812809722,1.4380102557120633,52.44022750854492,52.44022750854492,52.364928232678075,0.0,0.0,0.0,0.0,0.0
AAPL,2018-09-25,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,98217600,53.19970703125,0.0,0.0,0.6340908545882762,0.6340907501751092,52.566807428995766,52.566807428995766,52.47623207248767,0.0,0.0,0.0,0.0,0.0
AAPL,2018-09-26,55.25,55.9375,54.939998626708984,55.10499954223633,95938800,52.775909423828125,0.0,0.0,-0.7966174233819068,-0.796616430938113,52.596679142543245,52.596679142543245,52.51618905266639,0.0,0.0,0.0,0.0,0.0
AAPL,2018-09-27,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,120724800,53.86054229736328,0.0,0.0,2.055166870940983,2.055166619346682,52.75466203689575,52.75466203689575,52.69543615195931,0.0,0.0,0.0,0.0,0.0
AAPL,2018-09-28,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,91717600,54.04969787597656,0.0,0.0,0.35119295649674864,0.3511950874333092,52.89855490790473,52.89855490790473,52.87600438182828,0.0,0.0,0.0,0.0,0.0
AAPL,2018-10-01,56.98749923706055,57.35499954223633,56.587501525878906,56.814998626708984,94403200,54.41364288330078,0.0,0.0,0.6733361285923722,0.6733525285549824,53.05006370544434,53.05006370544434,53.08102284869128,0.0,0.0,0.0,0.0,0.0
AAPL,2018-10-02,56.8125,57.5,56.657501220703125,57.31999969482422,99152800,54.89728927612305,0.0,0.0,0.8888516770602095,0.8888329602550815,53.217993302778765,53.217993302778765,53.32319170568219,0.0,0.0,0.0,0.0,0.0
AAPL,2018-10-03,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,114619200,55.56531524658203,0.0,0.0,1.216856489783713,1.2168651298954725,53.41360346476237,53.41360346476237,53.6221415111355,0.0,0.0,0.0,0.0,0.0
AAPL,2018-10-04,57.69499969482422,58.087501525878906,56.682498931884766,56.997501373291016,128168000,54.58842086791992,0.0,0.0,-1.7580909649193122,-1.7581010281808807,53.50397403423603,53.50397403423603,53.75097875870676,0.0,0.0,0.0,0.0,0.0
AAPL,2018-10-05,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,134322000,53.7025260925293,0.0,0.0,-1.6228835115064677,-1.6228620672763205,53.518156324114116,53.518156324114116,53.74451840321643,0.0,-2.6961955476578976,0.0,0.0,0.0
AAPL,2018-10-08,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,118655600,53.57801818847656,0.0,0.0,-0.23183781231315148,-0.23184738803200267,53.52214711507161,53.52214711507161,53.722318374584454,0.0,-5.437151334115448,0.0,0.0,0.0
AAPL,2018-10-09,55.90999984741211,56.817501068115234,55.5625,56.717498779296875,107564000,54.32025909423828,0.0,0.0,1.3853469122483641,1.385345951301642,53.57202911376953,53.57202911376953,53.802043803871626,0.0,3.8659835850188378,-1.4224544322515025,0.0,0.0
AAPL,2018-10-10,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,167962400,51.80380630493164,0.0,0.0,-4.632606661540716,-4.632622950013799,53.468016007367304,53.468016007367304,53.53561213734629,0.0,-50.716295985501525,-17.429154578199377,0.0,0.0
AAPL,2018-10-11,53.630001068115234,54.875,53.08000183105469,53.61249923706055,212497600,51.34649658203125,0.0,0.0,-0.8827896361255583,-0.8827724360803479,53.350153817070854,53.350153817070854,53.243730063304284,0.0,-32.784978709834746,-26.54509703677248,0.0,0.0
AAPL,2018-10-12,55.10499954223633,55.720001220703125,54.209999084472656,55.52750015258789,161351600,53.18055725097656,0.0,0.0,3.5719299468948584,3.5719295200894896,53.34122768201326,53.34122768201326,53.23530702166059,0.0,1.9017578995819884,-27.199838931918094,0.0,0.0
AAPL,2018-10-15,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,123164000,52.043251037597656,0.0,0.0,-2.1385799770146097,-2.1385752090027688,53.27632884979248,53.27632884979248,53.076366223785534,0.0,-19.607585676502037,-16.830268828918264,55.559492042128184,50.99316565745677
AAPL,2018-10-16,54.73249816894531,55.747501373291016,54.189998626708984,55.537498474121094,116736000,53.19014358520508,0.0,0.0,2.2037142402845156,2.2037296378331073,53.27222478957403,53.27222478957403,53.09153653864148,0.0,2.0830597812834126,-5.207589331878879,55.55587574877502,51.0904022511029
AAPL,2018-10-17,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,91541600,52.96028518676758,0.0,0.0,-0.4321366110527358,-0.4321447225824615,53.258045716719195,53.258045716719195,53.07403635839162,0.0,-2.2641452261980857,-6.596223707138903,55.543489281106986,51.170309623311965
AAPL,2018-10-18,54.46500015258789,54.935001373291016,53.25,54.005001068115234,130325200,51.722412109375,0.0,0.0,-2.337356169754945,-2.3373610489957675,53.19127903813901,53.19127903813901,52.893819791856075,0.0,-25.675463138650848,-8.618849527855174,55.59759659018168,51.02018905434957
AAPL,2018-10-19,54.51499938964844,55.314998626708984,54.35749816894531,54.82749938964844,132314800,52.51013946533203,0.0,0.0,1.5230039908633808,1.522990370772459,53.162898222605385,53.162898222605385,52.84266241498621,0.0,-10.777541941841992,-12.905716768896975,55.580489249525094,51.076802544298154
AAPL,2018-10-22,54.9474983215332,55.84000015258789,54.73500061035156,55.162498474121094,115168400,52.83098220825195,0.0,0.0,0.6110055869808839,0.6110110279401226,53.14962158203125,53.14962158203125,52.84110505408831,0.0,-4.709592334097596,-13.720865804863477,55.58031720809541,51.073622992710256
AAPL,2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,155071200,53.329002380371094,0.0,0.0,0.9426702418267485,0.9426668808768746,53.15652084350586,53.15652084350586,52.90615803092602,0.0,4.972552461136936,-3.5048606049342172,55.58598640445361,51.08088333126416
AAPL,2018-10-24,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,163702000,51.49972915649414,0.0,0.0,-3.4301618714141613,-3.43016584264898,53.09515818843135,53.09515818843135,52.718634181001775,0.0,-39.285842989016324,-13.007627620658994,55.656945656685515,50.882306052298865
AAPL,2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,119423200,52.62745666503906,0.0,0.0,2.189784180603227,2.189773668746975,53.078454562595915,53.078454562595915,52.70647717887341,0.0,-12.108234338304264,-15.473841622061217,55.5947257770017,50.821217368750254
AAPL,2018-10-26,53.974998474121094,55.04750061035156,53.16749954223633,54.07500076293945,189033600,51.789451599121094,0.0,0.0,-1.5923566657894184,-1.5923343422268421,53.034006184545056,53.034006184545056,52.58420710157311,0.0,-34.5297791404656,-28.64128548926206,55.52750565419153,50.66241286387488
AAPL,2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,183742000,50.817352294921875,0.0,0.0,-1.8770214985259326,-1.8770218146424988,52.960117721557616,52.960117721557616,52.348626460686276,0.0,-13.921943724769537,-20.1866524011798,55.46605750800692,50.36423195122159
AAPL,2018-10-30,52.787498474121094,53.79499816894531,52.317501068115234,53.32500076293945,146640000,51.071144104003906,0.0,0.0,0.49943343910623383,0.49941958331305436,52.8991830887333,52.8991830887333,52.178295479795295,0.09967336783055003,-9.952701116987138,-19.468141327407427,55.22219326608143,50.22548167593517
AAPL,2018-10-31,54.220001220703125,55.11249923706055,54.154998779296875,54.71500015258789,153435600,52.40240478515625,0.0,0.0,2.6066561083192274,2.6066787899665878,52.88365876674652,52.88365876674652,52.208176720510096,0.10318267023601224,19.40255193582224,-1.4906976353114796,54.67719357709941,50.454190318774614
AAPL,2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,233292800,53.20689392089844,0.0,0.0,1.5352282742306933,1.5352141548474751,52.89345377141779,52.89345377141779,52.34133901389521,0.10404163094919651,37.14211451157994,15.530655110138346,54.41065584206004,50.58257535911184
AAPL,2018-11-02,52.38750076293945,53.412498474121094,51.35749816894531,51.869998931884766,365314800,49.677642822265625,0.0,0.0,-6.633068766174954,-6.633071090147968,52.798871096442724,52.798871096442724,51.98617952167793,0.1233198609326983,-35.74159731899873,6.934356376134484,54.49987715141924,50.090865722726264
AAPL,2018-11-05,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,264654800,48.26737976074219,0.0,0.0,-2.8388276031117377,-2.838828457640419,52.66939991542271,52.66939991542271,51.49033955355316,0.12508134168263663,-19.572062946316695,-6.057181917911827,54.7925100807269,49.26716895064517
AAPL,2018-11-06,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,127531600,48.78935241699219,0.0,0.0,1.0814068030024382,1.0814190843533966,52.56162081824409,52.56162081824409,51.130207935345034,0.12549778117694182,-11.56020254492736,-22.29128760341426,54.65443168829274,48.85215667535473
AAPL,2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,133697600,50.269046783447266,0.0,0.0,3.0328274751950213,3.0328223129678866,52.49965935784417,52.49965935784417,51.01538644842533,0.12958706917098042,11.151915721823935,-6.660116589806708,54.65230056994384,48.700811841555186
AAPL,2018-11-08,52.494998931884766,52.529998779296875,51.6875,52.122501373291016,101450400,50.09365463256836,0.1825,0.0,-0.695399607668512,-0.34890685640902586,52.43634344402113,52.43634344402113,50.89248887297774,0.12759924001400683,8.45978729035265,2.683833489083074,54.670560580356046,48.55726763619669
AAPL,2018-11-09,51.38750076293945,51.502498626708984,50.5625,51.11750030517578,137463200,49.12778091430664,0.0,0.0,-1.9281520296150378,-1.928135859414326,52.35150850736178,52.35150850736178,50.65719447848826,0.1285853636212072,-6.365597341246513,4.4153685569766905,54.56638490109617,48.25616568178957
AAPL,2018-11-12,49.75,49.962501525878906,48.4474983215332,48.54249954223633,204542000,46.65300750732422,0.0,0.0,-5.037415263982947,-5.037421517774554,52.20904598236084,52.20904598236084,50.12330288233306,0.13658827446679372,-23.58069211936743,-7.162167390087099,54.92743935371394,47.35608687614445
