symbol,date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower
AMGN,2013-07-31,107.87999725341797,109.55000305175781,106.44000244140625,108.29000091552734,4432400,82.23673248291016,0.0,0.0,0.0,82.23673248291016,82.23673248291016,82.23673248291016,0.0,0.0,0.0,0.0,0.0
AMGN,2013-08-01,109.5999984741211,109.87999725341797,108.41999816894531,109.38999938964844,2396200,83.07206726074219,0.0,1.0157895141021944,1.0157684438710124,82.65439987182617,82.65439987182617,82.34811045328776,0.0,0.0,0.0,0.0,0.0
AMGN,2013-08-02,109.93000030517578,109.98999786376953,108.19999694824219,109.05999755859375,2103200,82.82144165039062,0.0,-0.3016745889898198,-0.3016966094811502,82.71008046468098,82.71008046468098,82.41122127956814,0.0,0.0,0.0,0.0,0.0
AMGN,2013-08-05,108.9000015258789,108.97000122070312,107.26000213623047,107.43000030517578,1839700,81.5836410522461,0.0,-1.4945876489152021,-1.4945412365189092,82.42847061157227,82.42847061157227,82.30087724925853,0.0,0.0,0.0,0.0,0.0
AMGN,2013-08-06,107.0,107.4000015258789,104.56999969482422,105.22000122070312,3633400,79.90531158447266,0.0,-2.0571526372472504,-2.057188728189563,81.92383880615235,81.92383880615235,81.98146849395376,0.0,0.0,0.0,0.0,0.0
AMGN,2013-08-07,104.58999633789062,113.30000305175781,103.30999755859375,112.4000015258789,9915200,85.35789489746094,0.0,6.823797967950451,6.823805833263075,82.49618148803711,82.49618148803711,82.43165868108805,0.0,0.0,0.0,0.0,0.0
AMGN,2013-08-08,111.73999786376953,111.9000015258789,109.3499984741211,110.37999725341797,4758700,83.82386016845703,0.0,-1.7971568016356798,-1.7971796643376892,82.68584987095424,82.68584987095424,82.61728554607058,0.0,0.0,0.0,0.0,0.0
AMGN,2013-08-09,108.93000030517578,111.37999725341797,108.36000061035156,109.62999725341797,2825300,83.25430297851562,0.0,-0.6794709355519402,-0.6794690542726078,82.75690650939941,82.75690650939941,82.70222120372992,0.0,0.0,0.0,0.0,0.0
AMGN,2013-08-12,108.77999877929688,109.41999816894531,108.1500015258789,108.20999908447266,1854200,82.17594909667969,0.0,-1.2952642566093298,-1.2952530298814935,82.69235568576389,82.69235568576389,82.63205158945657,0.0,0.0,0.0,0.0,0.0
AMGN,2013-08-13,108.62999725341797,108.91999816894531,107.02999877929688,107.86000061035156,2683300,81.91017150878906,0.0,-0.32344374557093936,-0.3234250298441155,82.6141372680664,82.6141372680664,82.53580091203423,0.0,0.0,0.0,0.0,0.0
