symbol,date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower
MCD,2018-09-18,158.1699981689453,159.0800018310547,157.5800018310547,157.77000427246094,3722800,140.51292419433594,0.0,0.0,0.0,140.51292419433594,140.51292419433594,140.51292419433594,0.0,0.0,0.0,0.0,0.0
MCD,2018-09-19,158.7100067138672,159.49000549316406,157.72000122070312,159.17999267578125,2822000,141.76869201660156,0.0,0.8936986531896896,0.8937027177150281,141.14080810546875,141.14080810546875,140.68035990397135,0.0,0.0,0.0,0.0,0.0
MCD,2018-09-20,160.2100067138672,161.0500030517578,159.3699951171875,160.7899932861328,3218700,143.2025604248047,0.0,1.0114340271586864,1.0114140067224442,141.82805887858072,141.82805887858072,141.01665330674913,0.0,0.0,0.0,0.0,0.0
MCD,2018-09-21,162.7100067138672,165.3000030517578,162.50999450683594,165.3000030517578,8805500,147.2192840576172,0.0,2.8049069929365844,2.804924451697688,143.17586517333984,143.17586517333984,141.8436707401982,0.0,0.0,0.0,0.0,0.0
MCD,2018-09-24,163.89999389648438,164.0800018310547,161.1199951171875,163.30999755859375,4375300,145.44692993164062,0.0,-1.2038750492587513,-1.2038872063003137,143.630078125,143.630078125,142.3241052990572,0.0,0.0,0.0,0.0,0.0
MCD,2018-09-25,164.58999633789062,167.17999267578125,164.07000732421875,166.41000366210938,5282900,148.2078857421875,0.0,1.898234125197007,1.8982565062352963,144.3930460611979,144.3930460611979,143.10860935814125,0.0,0.0,0.0,0.0,0.0
MCD,2018-09-26,166.39999389648438,167.50999450683594,165.5500030517578,165.75999450683594,3092600,147.6289825439453,0.0,-0.39060701939125364,-0.3906021567902318,144.8553227015904,144.8553227015904,143.71132578291514,0.0,0.0,0.0,0.0,0.0
MCD,2018-09-27,165.6199951171875,167.27000427246094,165.3000030517578,166.52999877929688,2390700,148.3147430419922,0.0,0.4645296199193405,0.4645161717095281,145.28775024414062,145.28775024414062,144.32511475079207,0.0,0.0,0.0,0.0,0.0
MCD,2018-09-28,166.74000549316406,167.8300018310547,166.50999450683594,167.2899932861328,3390200,148.99160766601562,0.0,0.4563709316080411,0.45637042558324126,145.69928995768228,145.69928995768228,144.9473138061552,0.0,0.0,0.0,0.0,0.0
MCD,2018-10-01,168.3699951171875,168.9499969482422,166.66000366210938,166.6699981689453,3118200,148.43943786621094,0.0,-0.37061100010151726,-0.3706046323377121,145.97330474853516,145.97330474853516,145.41293034749597,0.0,0.0,0.0,0.0,0.0
MCD,2018-10-02,166.35000610351562,167.0399932861328,165.17999267578125,165.17999267578125,3071200,147.11236572265625,0.0,-0.8939854260115343,-0.8940158778765972,146.07685574618253,146.07685574618253,145.63952173085067,0.0,0.0,0.0,0.0,0.0
MCD,2018-10-03,166.10000610351562,167.60000610351562,164.3699951171875,164.66000366210938,3830300,146.64927673339844,0.0,-0.31480145097991796,-0.3147859032672007,146.1245574951172,146.1245574951172,145.77415573119038,0.0,0.0,0.0,0.0,0.0
MCD,2018-10-04,164.88999938964844,166.07000732421875,164.5,165.8000030517578,3230400,147.66458129882812,0.0,0.6923353360223317,0.692335201403993,146.24302086463342,146.24302086463342,146.02621247354207,0.0,0.0,0.0,0.0,0.0
MCD,2018-10-05,166.24000549316406,167.49000549316406,165.7899932861328,166.57000732421875,2822500,148.350341796875,0.0,0.4644175261085959,0.46440418685040896,146.39354378836495,146.39354378836495,146.3360963833198,0.0,-81.17558485339747,0.0,0.0,0.0
MCD,2018-10-08,166.25,168.1699981689453,166.1199951171875,167.77000427246094,2560500,149.41909790039062,0.0,0.7204159785539677,0.7204271257958972,146.59524739583333,146.59524739583333,146.7471632522626,0.0,-73.9172437969534,0.0,0.0,0.0
MCD,2018-10-09,168.16000366210938,170.55999755859375,167.80999755859375,169.8300018310547,4157900,151.25379943847656,0.0,1.227870004251952,1.2278895829695324,146.88640689849854,146.88640689849854,147.34804807709114,0.0,-72.53077665719412,-75.874535102515,0.0,0.0
