symbol,date,open,high,low,close,volume,adjclose,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower
CRM,2018-10-18,146.08999633789062,147.58999633789062,141.42999267578125,142.83999633789062,5338200,142.83999633789062,-2.8365405923142295,-2.8365405923142295,152.2491295855978,152.2491295855978,147.94858159027203,0.0,25.82860942134417,37.64483459677806,166.8707906559757,136.86220800125088
CRM,2018-10-19,143.61000061035156,145.3699951171875,140.3800048828125,140.49000549316406,5141600,140.49000549316406,-1.6451910564094452,-1.6451910564094452,151.75916608174643,151.75916608174643,146.95410477732432,0.0,17.33165580462464,28.614719524120375,166.83721345678245,135.3927853225144
CRM,2018-10-22,141.6999969482422,143.8000030517578,139.1999969482422,142.9499969482422,4234900,142.9499969482422,1.7510081563758106,1.7510081563758106,151.40679931640625,151.40679931640625,146.4202237334467,0.0,27.88503080560654,23.681765343858448,166.01478869127268,134.6322099049187
CRM,2018-10-23,139.32000732421875,141.97000122070312,137.77999877929688,140.66000366210938,6462000,140.66000366210938,-1.6019540643725572,-1.6019540643725572,150.99346102201022,150.99346102201022,145.65219439060172,0.0,18.80306756870033,21.339918059643836,165.12949485543936,133.69650459524422
CRM,2018-10-24,141.22999572753906,141.5,133.0,133.25999450683594,7251500,133.25999450683594,-5.260919211298754,-5.260919211298754,150.33666596589265,150.33666596589265,143.99990107276628,0.0,1.101671354217179,15.92992324284135,164.8503126454382,131.4686860728235
CRM,2018-10-25,133.69000244140625,141.69000244140625,133.6699981689453,140.8000030517578,7792900,140.8000030517578,5.658118607032581,5.658118607032581,149.9960708618164,149.9960708618164,143.5732480032985,0.0,36.07772809142289,18.660822338113466,163.1226461253273,131.2333536305321
CRM,2018-10-26,135.75,139.2100067138672,132.61000061035156,135.52000427246094,7457000,135.52000427246094,-3.7499990517443127,-3.7499990517443127,149.49689615183863,149.49689615183863,142.49948217252015,0.0,15.936498014936236,17.705299153525434,161.73315259850838,130.2718477066674
CRM,2018-10-29,138.10000610351562,139.5500030517578,128.52999877929688,130.99000549316406,9212500,130.99000549316406,-3.342679041087826,-3.342679041087826,148.87999979654947,148.87999979654947,140.96488528193933,0.0,12.16620457642902,21.393476894262715,160.23381842698006,128.88418236647698
CRM,2018-10-30,130.44000244140625,132.99000549316406,128.02999877929688,132.1699981689453,10037900,132.1699981689453,0.9008264953793255,0.9008264953793255,148.3409674859816,148.3409674859816,139.79223366687347,0.15894665174450215,19.98069085783552,16.02779781640026,158.71311983790125,127.89588132176674
CRM,2018-10-31,134.9199981689453,138.7100067138672,134.77000427246094,137.24000549316406,6666400,137.24000549316406,3.8359744226810433,3.8359744226810433,147.99406242370605,147.99406242370605,139.45193657704556,0.16393712052329767,44.44983673391236,25.53224405605897,155.90866487293303,128.5143362256998
CRM,2018-11-01,138.39999389648438,139.8000030517578,136.41000366210938,139.58999633789062,4668800,139.58999633789062,1.7123220275910178,1.7123220275910178,147.7393937544389,147.7393937544389,139.47034454515824,0.16395225398415017,56.88973125918005,40.44008628364264,153.80308340121314,129.08891794156028
CRM,2018-11-02,140.13999938964844,140.5500030517578,136.10000610351562,136.7899932861328,4481400,136.7899932861328,-2.005876585153099,-2.005876585153099,147.41735256419463,147.41735256419463,139.1129643772882,0.16477464243943069,43.110193648381156,48.149920547157855,151.2402849704517,129.82371496851314
CRM,2018-11-05,137.33999633789062,137.33999633789062,133.4600067138672,135.44000244140625,4629900,135.44000244140625,-0.9869076036159274,-0.9869076036159274,147.07514256068637,147.07514256068637,138.6232361191706,0.16284922267169127,36.46654031112299,45.48882173956141,150.0898679263484,129.65313286710864
CRM,2018-11-06,135.39999389648438,138.0,132.97999572753906,133.9499969482422,4667100,133.9499969482422,-1.100122169451867,-1.100122169451867,146.71055518256293,146.71055518256293,138.00013756304682,0.16286155209421413,30.26584308720602,36.614192348903394,148.83392430397907,129.45407618430215
CRM,2018-11-07,136.85000610351562,142.30999755859375,136.42999267578125,141.7899932861328,5804000,141.7899932861328,5.852927597243607,5.852927597243607,146.57756702319995,146.57756702319995,138.5054516594583,0.17491473361782395,79.35407965899151,48.69548768577351,149.0809256938791,129.60507436715605
CRM,2018-11-08,143.22000122070312,143.6300048828125,140.67999267578125,141.8699951171875,3986700,141.8699951171875,0.05642276242530109,0.05642276242530109,146.45368355198912,146.45368355198912,138.95405745382217,0.17413917219455216,87.7615256075696,65.79381611792238,149.2773823969423,129.67161662649522
CRM,2018-11-09,141.05999755859375,141.05999755859375,135.0500030517578,136.9199981689453,5252500,136.9199981689453,-3.489107717353057,-3.489107717353057,146.209230080629,146.209230080629,138.68284954917192,0.1768798586361398,56.987153278388675,74.70091951498325,148.2215749173865,129.7454233736291
CRM,2018-11-12,135.74000549316406,136.66000366210938,130.0800018310547,130.5,7571200,130.5,-4.6888681381836435,-4.6888681381836435,145.81649932861328,145.81649932861328,137.59180294261566,0.18153997551985368,15.833334963545202,53.5273379498345,148.27309297861206,128.54890561757935
CRM,2018-11-13,131.47999572753906,133.77000427246094,128.9499969482422,132.16000366210938,6176300,132.16000366210938,1.2720334575550662,1.2720334575550662,145.48341406845464,145.48341406845464,136.86756303854816,0.18219208019361938,26.474379916311445,33.098289386081774,146.9134341634751,128.38056455478662
CRM,2018-11-14,134.2100067138672,134.94000244140625,128.5800018310547,129.35000610351562,5729600,129.35000610351562,-2.126208747525471,-2.126208747525471,145.09928530738466,145.09928530738466,135.86522211387717,0.18200243777322633,8.461582101056182,16.92309899363761,145.6308278396592,127.89717203827051
CRM,2018-11-15,129.1999969482422,132.9499969482422,126.30000305175781,132.49000549316406,6468700,132.49000549316406,2.4275216401115296,2.4275216401115296,144.80604624193768,144.80604624193768,135.41519323111544,0.18327585891504572,35.71841769984125,23.551459905736294,144.823596048045,127.66940474541202
CRM,2018-11-16,131.85000610351562,133.47000122070312,130.0800018310547,132.5500030517578,5126900,132.5500030517578,0.04528459212482794,0.04528459212482794,144.52749980579722,144.52749980579722,135.03316787386777,0.1832560621507229,36.064624002521704,26.748207934473044,144.33410902456995,127.36489152474644
CRM,2018-11-19,131.60000610351562,132.25999450683594,120.41999816894531,121.01000213623047,14284700,121.01000213623047,-8.706149113418904,-8.706149113418904,144.0048887464735,144.0048887464735,133.1634124421828,0.19783114046268047,2.5420241129557666,24.775021938439576,144.8850044087113,124.61999665940395
CRM,2018-11-20,114.33000183105469,124.94000244140625,113.5999984741211,120.66999816894531,13829500,120.66999816894531,-0.28097178851578253,-0.28097178851578253,143.49760851652727,143.49760851652727,131.4976238724178,0.19779047862786112,23.54311750255901,20.716588539345494,145.27971548814202,122.2262850306568
CRM,2018-11-21,124.19999694824219,125.75,121.61000061035156,123.58999633789062,7311300,123.58999633789062,2.4198211761444988,2.4198211761444988,143.07404229996052,143.07404229996052,130.44327353448085,0.18786238489687615,33.266719053640244,19.783953556385008,145.66200810140296,120.87699260050132
CRM,2018-11-23,121.33000183105469,123.70999908447266,120.70999908447266,122.02999877929688,3009600,122.02999877929688,-1.2622361071431443,-1.2622361071431443,142.63562472661337,142.63562472661337,129.321503567123,0.1875693939328837,28.071923097345515,28.293919884514924,145.1576167997448,119.50438347491342
CRM,2018-11-26,124.4800033569336,126.94999694824219,123.66000366210938,126.41000366210938,9321200,126.41000366210938,3.589285361490635,3.589285361490635,142.30448960284798,142.30448960284798,128.93330357978783,0.18264871496226692,42.65735082987114,34.665330993618966,144.8711981610164,118.87980205260668
CRM,2018-11-27,125.1500015258789,127.61000061035156,123.72000122070312,127.54000091552734,10558800,127.54000091552734,0.8939144218668149,0.8939144218668149,142.00919982910156,142.00919982910156,128.74752989121976,0.1807243363803254,46.42024464360979,39.04983952360882,144.8390180485438,118.56698170731559
CRM,2018-11-28,138.47999572753906,140.88999938964844,131.97000122070312,140.63999938964844,25705400,140.63999938964844,10.271286169111393,10.271286169111393,141.70199981689453,141.9823527616613,130.33319249101027,0.20563990424107348,90.04327387589673,59.70695644979255,145.8585289635985,118.39447091433121
CRM,2018-11-29,139.85000610351562,142.8800048828125,139.27000427246094,139.72000122070312,7763000,139.72000122070312,-0.6541511468557526,-0.6541511468557526,141.4383999633789,141.93884600125827,131.58476698830265,0.20570868518541965,89.20764012820923,75.2237195492386,146.21968953800913,118.28130991267444
CRM,2018-11-30,138.88999938964844,143.22000122070312,138.27999877929688,142.75999450683594,9401400,142.75999450683594,2.1757753074528097,2.1757753074528097,141.18359985351563,141.95433936928802,133.0747973241071,0.20492019121879806,98.44697275080344,92.56596225163646,146.79455949683552,118.02343977074257
CRM,2018-12-03,146.3000030517578,147.07000732421875,142.55999755859375,144.14999389648438,7358900,144.14999389648438,0.9736617001493864,0.9736617001493864,140.9561996459961,141.9949996383102,134.55149020042407,0.20433131489378295,91.27573153382703,92.97678147094656,147.9873489123036,117.56665041630967
CRM,2018-12-04,142.72999572753906,145.1999969482422,138.8000030517578,139.24000549316406,6978400,139.24000549316406,-3.4061662235284063,-3.4061662235284063,140.56539978027342,141.94490883567116,135.17662557278942,0.20665308919231012,76.60591646054542,88.77620691505864,148.4105595344565,117.5234400993326
CRM,2018-12-06,134.8000030517578,142.05999755859375,132.75,142.05999755859375,9186600,142.05999755859375,2.025274313543557,2.025274313543557,140.22919982910156,141.94696399143763,136.09440850423,0.20696234227029686,85.03134615809824,84.3043313841569,149.34167751887034,117.40332217595389
CRM,2018-12-07,141.89999389648438,142.3699951171875,134.74000549316406,135.9499969482422,6225300,135.9499969482422,-4.301000081202622,-4.301000081202622,139.7815997314453,141.8417540433114,136.07515363009827,0.20459844631076318,66.776195292389,76.13781930367756,148.60910546009006,117.5518946009451
CRM,2018-12-10,135.16000366210938,139.49000549316406,133.17999267578125,137.27000427246094,5897000,137.27000427246094,0.9709506096725384,0.9709506096725384,139.3183999633789,141.7629307714002,136.23446704907997,0.19672339060954466,70.72004642828405,74.17586262625709,147.96161359936602,117.7393873771965
CRM,2018-12-11,140.58999633789062,140.6999969482422,135.58999633789062,136.7899932861328,4548700,136.7899932861328,-0.34968381393459813,-0.34968381393459813,138.87359985351563,141.6786436953787,136.30853721402033,0.1929611659817604,69.28589387553764,68.92737853207022,147.94785272923028,117.74014775905098
CRM,2018-12-12,141.7899932861328,144.02999877929688,139.5500030517578,140.08999633789062,6794300,140.08999633789062,2.4124594003414934,2.4124594003414934,138.47819976806642,141.65216623942058,136.81273176386972,0.19093952103041734,73.5204521833057,71.1754641623758,148.7200952433746,117.92690487869574
CRM,2018-12-13,141.5,143.6300048828125,139.5800018310547,141.13999938964844,5122800,141.13999938964844,0.7495203649126037,0.7495203649126037,138.15579986572266,141.64377006155544,137.38970078064023,0.19089483216028222,77.50377055789785,73.43670553891373,149.5453869906786,117.99961270414565
CRM,2018-12-14,138.8800048828125,140.7100067138672,136.3800048828125,137.0399932861328,5354400,137.0399932861328,-2.904921440587971,-2.904921440587971,137.714599609375,141.56951559743572,137.3430731147059,0.189794642138026,57.15500867554253,69.39307713891536,149.85067959255144,118.46331882053448
CRM,2018-12-17,134.30999755859375,135.5,129.97000122070312,130.8300018310547,8392400,130.8300018310547,-4.531517629391568,-4.531517629391568,137.2331997680664,141.39904712495348,136.47466361021907,0.19436262771233626,30.449673455464605,55.03615089630167,149.8222646399864,118.32573340688859
CRM,2018-12-18,132.13999938964844,133.67999267578125,130.1300048828125,132.32000732421875,6668400,132.32000732421875,1.1388867020640792,1.1388867020640792,136.7781997680664,141.25718712806702,135.92070943875237,0.19380840315679543,13.742720846353864,33.782467659120336,149.8157856806272,118.3092127934939
CRM,2018-12-19,131.97999572753906,136.5,129.5,131.16000366210938,7350700,131.16000366210938,-0.8766653551243064,-0.8766653551243064,136.4283999633789,141.10184584397535,135.2859486685333,0.19375642611237692,9.447939499838467,17.88011126721898,149.1641173344774,119.97588129223158
CRM,2018-12-20,129.25,132.3300018310547,122.63999938964844,127.7300033569336,12265100,127.7300033569336,-2.6151267226341757,-2.6151267226341757,136.0130000305176,140.89924216992927,134.27848929365337,0.19519542175427418,20.835048359040503,14.67523623507761,148.40029168774075,121.44570745776703
CRM,2018-12-21,128.57000732421875,129.38999938964844,122.45999908447266,122.91000366210938,12568600,122.91000366210938,-3.773584567562427,-3.773584567562427,135.7150001525879,140.63074607279762,132.7626912094475,0.18846030797665736,1.828542978339781,10.703843612406251,148.4895390304556,121.28846084747408
CRM,2018-12-24,121.13999938964844,124.83999633789062,120.16000366210938,121.33000183105469,4721500,121.33000183105469,-1.2854949019432627,-1.2854949019432627,135.3568000793457,140.34691159865434,131.2383326256618,0.18858845325742216,4.672517901964691,9.112036413114991,148.59673153751805,121.1112686455874
CRM,2018-12-26,122.5199966430664,130.89999389648438,122.12000274658203,130.83999633789062,8110900,130.83999633789062,7.838122775336376,7.838122775336376,135.03879989624022,140.20913021806356,131.18522112062564,0.20323395704878483,44.7423328884184,17.08113125624096,148.38103936913186,121.76996008155172
CRM,2018-12-27,128.8000030517578,135.1999969482422,127.83999633789062,135.1999969482422,7967700,135.1999969482422,3.332314836735395,3.332314836735395,134.90379989624023,140.13757117135185,131.72052456430785,0.20024510247967667,63.007944544166754,37.474265111516615,148.28302832754653,122.63397072640853
CRM,2018-12-28,136.0,136.8800048828125,132.61000061035156,134.67999267578125,7276200,134.67999267578125,-0.3846185534013058,-0.3846185534013058,134.64859970092775,140.06070386859733,132.1151203125043,0.19999740281786146,60.829459505070496,56.19324564588521,147.75295815547545,122.5680402270929
CRM,2018-12-31,136.0,137.97000122070312,134.49000549316406,136.97000122070312,5467700,136.97000122070312,1.7003331374056962,1.7003331374056962,134.44779983520507,140.01777744293213,132.76243776693082,0.19919703409176792,70.42312943956061,64.75351116293263,147.46498855642818,122.58100982614019
CRM,2019-01-02,133.39999389648438,136.8300018310547,133.0500030517578,135.5500030517578,4783900,135.5500030517578,-1.0367220240125707,-1.0367220240125707,134.3019999694824,139.95657505401192,133.1341131382411,0.1982977469419808,64.4742460737536,65.24227833946156,146.56678597339254,122.75821326366798
CRM,2019-01-03,133.47999572753906,134.77999877929688,130.10000610351562,130.39999389648438,6365700,130.39999389648438,-3.7993427069912933,-3.7993427069912933,134.10019973754882,139.8274320653967,132.76956390600688,0.20217467984758564,43.630122291353786,59.509165934889346,145.1372993442699,122.81269989279063
CRM,2019-01-04,133.5,139.32000732421875,132.22000122070312,137.9600067138672,6650600,137.9600067138672,5.797556112912239,5.797556112912239,134.00039993286134,139.80253306070964,133.46162294705493,0.18908435305161553,86.61800685345996,64.90745840618912,144.9603008424219,122.86169851670897
CRM,2019-01-07,141.02000427246094,143.38999938964844,138.7899932861328,142.22000122070312,9064800,142.22000122070312,3.0878474191953886,3.0878474191953886,134.0315998840332,139.8343418522885,134.6294067168747,0.19065013006813,94.96341634037287,75.07051516172886,144.9933474329534,122.84465229238836
CRM,2019-01-08,144.72999572753906,146.4600067138672,142.88999938964844,145.72000122070312,9057300,145.72000122070312,2.460975931626197,2.460975931626197,134.28080001831054,139.91077898694323,136.1081526507185,0.1906910623780098,97.18629122700956,92.92257147361414,146.65848595908585,122.15651419350205
CRM,2019-01-09,146.88999938964844,147.5,144.52999877929688,145.99000549316406,5445900,145.99000549316406,0.18528978190990308,0.18528978190990308,134.38460006713868,139.98871778830502,137.42573302971124,0.18976968018967313,94.47697619204422,95.5422279198089,148.10261967720996,121.58438059744824
CRM,2019-01-10,143.77000427246094,147.2100067138672,143.75999450683594,147.0399932861328,5116900,147.0399932861328,0.7192189557235995,0.7192189557235995,134.61499984741212,140.07797444017626,138.70763439723413,0.1873353756790101,98.31745875828936,96.6602420591144,149.68141132218017,121.03058895247803
CRM,2019-01-11,146.55999755859375,148.02999877929688,145.61000061035156,147.5500030517578,5185200,147.5500030517578,0.3468510533950697,0.3468510533950697,134.946199798584,140.17137479782104,139.88661688450395,0.18731452382693628,98.27773300454206,97.02405598495854,150.9348378473796,120.52316309866532
CRM,2019-01-14,145.75,146.72999572753906,144.6999969482422,146.0500030517578,5815500,146.0500030517578,-1.0166045198073181,-1.0166045198073181,135.22379989624022,140.24395045527706,140.70840170680447,0.1584516470798716,92.89560073759039,96.49693083347393,151.69791167529945,120.2510896369564
CRM,2019-01-15,146.35000610351562,149.86000061035156,145.8000030517578,149.19000244140625,5350400,149.19000244140625,2.1499481848936908,2.1499481848936908,135.4627998352051,140.35304865022985,141.83928180475138,0.15942840078950665,97.58472162746494,96.25268512319913,153.38084151019973,119.78316071758347
CRM,2019-01-16,149.14999389648438,149.7899932861328,147.8000030517578,148.5399932861328,3936800,148.5399932861328,-0.43569216746190964,-0.43569216746190964,135.64179977416993,140.45168653740942,142.7327100022689,0.1583161217586412,94.00541749272227,94.82857995259253,154.84674314371534,120.08825822957566
CRM,2019-01-17,148.5399932861328,150.72000122070312,147.69000244140625,149.82000732421875,3743200,149.82000732421875,0.8617302382801784,0.8617302382801784,135.90240005493163,140.5632141658238,143.67768297852888,0.15826146569159322,95.63533409503964,95.74182440507563,156.38021589455454,120.30478547873648
CRM,2019-01-18,151.8300018310547,153.27000427246094,150.24000549316406,152.50999450683594,6151200,152.50999450683594,1.7954792758726246,1.7954792758726246,136.24379989624023,140.70376452277688,144.85532451563648,0.15461291656239104,96.71985401084909,95.453535199537,158.17051065461624,120.64948980314743
CRM,2019-01-22,150.33999633789062,151.3800048828125,147.39999389648438,148.9499969482422,5203300,148.9499969482422,-2.3342716456751123,-2.3342716456751123,136.54379989624024,140.7996509463288,145.4012808399839,0.15584447480730415,81.35516760631926,91.23678523740266,158.84643759539546,122.09556222149905
CRM,2019-01-23,149.72999572753906,150.8000030517578,147.64999389648438,149.75,3335400,149.75,0.5370950440742872,0.5370950440742872,136.7030000305176,140.90252852165835,145.98111006131938,0.1487482579233547,84.80792166320155,87.6276477601233,158.6438070472056,124.982192403478
CRM,2019-01-24,149.9499969482422,150.5,146.52000427246094,146.8699951171875,6734700,146.8699951171875,-1.9232086028798,-1.9232086028798,136.80300003051758,140.9703406420621,146.09962806876848,0.15032177819447648,69.59616043980101,78.58641656977393,156.99922989963778,129.18076887965907
CRM,2019-01-25,148.52999877929688,149.88999938964844,147.5500030517578,149.74000549316406,4600800,149.74000549316406,1.9541162057550077,1.9541162057550077,137.05940017700195,141.06887620218683,146.58501172535458,0.15111600867280614,75.6215738881009,76.67521866370116,156.97426105352704,131.09573864129717
CRM,2019-01-28,148.1699981689453,148.1999969482422,146.10000610351562,147.3300018310547,4054700,147.3300018310547,-1.6094587776807612,-1.6094587776807612,137.39600021362304,141.13844426472983,146.6843437394479,0.15075710959483984,42.77456987287288,62.66410140025826,156.9593023013743,132.32369788173116
CRM,2019-01-29,147.07000732421875,148.0,144.63999938964844,145.17999267578125,3915100,145.17999267578125,-1.459315230131386,-1.459315230131386,137.65639999389649,141.1828568846315,146.48376359762568,0.15154676250575436,14.931616306831309,44.44258668926836,156.5567548167683,133.77624536633718
CRM,2019-01-30,147.19000244140625,149.69000244140625,146.0800018310547,149.16000366210938,4653400,149.16000366210938,2.741432144315059,2.741432144315059,138.05259994506835,141.26956500177798,146.84059560622353,0.15036081526602058,56.782372346160756,38.16285284195498,156.61055222293965,134.94144820430643
CRM,2019-01-31,149.02000427246094,153.3800048828125,148.7100067138672,151.97000122070312,8615900,151.97000122070312,1.8838813955510458,1.8838813955510458,138.44219985961914,141.38462345574493,147.5245163548208,0.14242926976929884,83.86724512688006,51.86041125995738,156.62752742552186,136.56647281861876
CRM,2019-02-01,152.39999389648438,155.9499969482422,151.07000732421875,155.8699951171875,5959200,155.8699951171875,2.5662919425923247,2.5662919425923247,138.90859970092774,141.5387231542709,148.63724685646972,0.14376671361345691,99.29264501923876,79.9807541640932,155.39748878663332,140.3435115795776
CRM,2019-02-04,156.02000427246094,158.89999389648438,155.41000366210938,157.72000122070312,5264700,157.72000122070312,1.1868904609413367,1.1868904609413367,139.64279968261718,141.70905239707545,149.84828077170084,0.14308271207534637,91.72515336372965,91.62834783661616,156.08980347541944,141.6271963414751
CRM,2019-02-05,158.33999633789062,159.8800048828125,157.82000732421875,158.99000549316406,4575600,158.99000549316406,0.8052271510471165,0.8052271510471165,140.40919982910157,141.8890623251597,151.0671774012293,0.1390417523441891,94.16011109676012,95.05930315990952,157.5496149328417,141.8443853112989
CRM,2019-02-06,159.0,159.10000610351562,155.0800018310547,158.1300048828125,4205100,158.1300048828125,-0.5409148881302062,-0.5409148881302062,141.1,142.05649472266128,152.00888773210704,0.13169425754274278,88.5170645064074,91.46744298896573,158.78415995195863,141.8508406583929
CRM,2019-02-07,155.9600067138672,157.05999755859375,153.36000061035156,154.92999267578125,4545500,154.92999267578125,-2.0236590831719248,-2.0236590831719248,141.75799987792968,142.18785694667272,152.3983683912636,0.13314348708780094,67.5196166480938,83.39893075042045,159.21313396638024,142.31586536223304
CRM,2019-02-08,152.91000366210938,156.6999969482422,152.7100067138672,156.6699981689453,3018700,156.6699981689453,1.1230914447955431,1.1230914447955431,142.3631997680664,142.33414120144315,152.96791902828784,0.11190350097093375,78.93697141180793,78.32455085543637,159.8961397623019,142.5958600545926
CRM,2019-02-11,158.1999969482422,161.5,157.57000732421875,159.91000366210938,7125500,159.91000366210938,2.068044635878663,2.068044635878663,143.01059982299805,142.5098998260498,153.8935303127974,0.10942297942596786,90.56941707988781,79.00866837992984,161.145384308345,142.58261556958468
CRM,2019-02-12,161.25,163.38999938964844,160.02999877929688,162.7899932861328,5631700,162.7899932861328,1.8010065399716169,1.8010065399716169,143.45359970092773,142.71069283060507,155.07972537590877,0.10961191692614061,96.79996744791667,88.76878531320415,162.76132132764565,142.64067757372152
CRM,2019-02-13,163.44000244140625,163.57000732421875,160.27000427246094,160.39999389648438,5296000,160.39999389648438,-1.4681488348289196,-1.4681488348289196,143.86719955444335,142.8841173508588,155.78909451198552,0.11105039899035561,83.2540301161457,90.20780488131673,163.73866298612126,142.78433506075373
CRM,2019-02-14,159.47000122070312,160.44000244140625,156.7100067138672,159.47000122070312,5061100,159.47000122070312,-0.5797959545942533,-0.5797959545942533,144.2013996887207,143.04514534959515,156.27988207314786,0.1104685643813037,78.34123409938924,86.13174388781721,164.38793785161678,143.22806098871527
CRM,2019-02-15,160.99000549316406,161.22000122070312,158.08999633789062,159.0500030517578,5282000,159.0500030517578,-0.26337127091636825,-0.26337127091636825,144.49939987182617,143.19903821211594,156.6492315369625,0.10130357803942217,76.12254422669086,79.23926948074192,164.92196708787043,143.61703132521552
